ticker,date,open,close,name,market_cap_est
AOS,2026-01-01,67.05999755859375,68.31999969482422,A. O. Smith Corporation,9397088855.413473
ABT,2025-01-01,113.69000244140625,127.93000030517578,Abbott Laboratories,197872778311.97974
ABT,2025-02-01,126.6500015258789,138.00999450683594,Abbott Laboratories,220429124258.81863
ABT,2025-03-01,138.1699981689453,132.64999389648438,Abbott Laboratories,240479205118.68176
ABT,2025-04-01,132.47999572753906,130.75,Abbott Laboratories,230575989642.34055
ABT,2025-05-01,129.5,133.5800018310547,Abbott Laboratories,225389429511.25177
ABT,2025-06-01,132.86000061035156,136.00999450683594,Abbott Laboratories,231237372528.4301
ABT,2025-07-01,135.5399932861328,126.19000244140625,Abbott Laboratories,235901789673.5164
ABT,2025-08-01,125.47000122070312,132.66000366210938,Abbott Laboratories,218375382207.80188
ABT,2025-09-01,132.69000244140625,133.94000244140625,Abbott Laboratories,230941497699.73096
ABT,2025-10-01,134.8000030517578,123.62000274658203,Abbott Laboratories,234613867072.97833
ABT,2025-11-01,123.70999908447266,128.89999389648438,Abbott Laboratories,215312170799.12564
ABT,2025-12-01,128.64999389648438,125.29000091552734,Abbott Laboratories,223910028810.4605
ABT,2026-01-01,124.69999694824219,124.19000244140625,Abbott Laboratories,217035221407.09763
ABBV,2025-01-01,178.66000366210938,183.89999389648438,AbbVie Inc.,315760919376.4875
ABBV,2025-02-01,183.17999267578125,209.02999877929688,AbbVie Inc.,323749477852.2161
ABBV,2025-03-01,209.97999572753906,209.52000427246094,AbbVie Inc.,371115387565.9549
ABBV,2025-04-01,210.52000427246094,195.10000610351562,AbbVie Inc.,372069790292.4777
ABBV,2025-05-01,192.8800048828125,186.11000061035156,AbbVie Inc.,340893128975.4301
ABBV,2025-06-01,185.72999572753906,185.6199951171875,AbbVie Inc.,328256313694.2142
ABBV,2025-07-01,185.00999450683594,189.02000427246094,AbbVie Inc.,326983794704.28186
ABBV,2025-08-01,189.9199981689453,210.39999389648438,AbbVie Inc.,335661659020.3587
ABBV,2025-09-01,210.13999938964844,231.5399932861328,AbbVie Inc.,371398175556.6392
ABBV,2025-10-01,233.63999938964844,218.0399932861328,AbbVie Inc.,412931711061.21277
ABBV,2025-11-01,216.67999267578125,227.6999969482422,AbbVie Inc.,382956858252.35284
ABBV,2025-12-01,227.19000244140625,228.49000549316406,AbbVie Inc.,401532086497.2039
ABBV,2026-01-01,228.74000549316406,229.30999755859375,AbbVie Inc.,404271537849.6456
ACN,2025-01-01,353.1000061035156,384.95001220703125,Accenture plc,218971054367.73276
ACN,2025-02-01,381.1400146484375,348.5,Accenture plc,236359754819.24667
ACN,2025-03-01,349.4200134277344,312.0400085449219,Accenture plc,216688947705.73193
ACN,2025-04-01,311.6000061035156,299.1499938964844,Accenture plc,193235289430.9379
ACN,2025-05-01,300.80999755859375,316.82000732421875,Accenture plc,186543985248.33264
ACN,2025-06-01,313.6300048828125,298.8900146484375,Accenture plc,194494170669.63583
ACN,2025-07-01,298.1199951171875,267.1000061035156,Accenture plc,184875810055.286
ACN,2025-08-01,264.6300048828125,259.9700012207031,Accenture plc,164107363876.7937
ACN,2025-09-01,257.8500061035156,246.60000610351562,Accenture plc,159902822795.9325
ACN,2025-10-01,245.25999450683594,250.10000610351562,Accenture plc,152095266675.36212
ACN,2025-11-01,249.52999877929688,250.0,Accenture plc,154743262488.25766
ACN,2025-12-01,253.1300048828125,268.29998779296875,Accenture plc,156975766364.1879
ACN,2026-01-01,268.7900085449219,259.95001220703125,Accenture plc,166687144030.63113
ADBE,2025-01-01,447.760009765625,437.45001220703125,Adobe Inc.,189939797648.3588
ADBE,2025-02-01,437.79998779296875,438.55999755859375,Adobe Inc.,185714756294.06326
ADBE,2025-03-01,440.6499938964844,383.5299987792969,Adobe Inc.,186923728892.7589
ADBE,2025-04-01,381.1300048828125,374.9800109863281,Adobe Inc.,161675349352.9984
ADBE,2025-05-01,378.29998779296875,415.0899963378906,Adobe Inc.,160474856093.96957
ADBE,2025-06-01,408.8800048828125,386.8800048828125,Adobe Inc.,173446899446.31943
ADBE,2025-07-01,385.1000061035156,357.69000244140625,Adobe Inc.,163359423884.17148
ADBE,2025-08-01,355.95001220703125,356.70001220703125,Adobe Inc.,150993996375.25372
ADBE,2025-09-01,350.239990234375,352.75,Adobe Inc.,148571805035.2506
ADBE,2025-10-01,347.1600036621094,340.30999755859375,Adobe Inc.,147265274720.93777
ADBE,2025-11-01,340.30999755859375,320.1300048828125,Adobe Inc.,144359502108.79044
ADBE,2025-12-01,316.3900146484375,349.989990234375,Adobe Inc.,134212645277.86119
ADBE,2026-01-01,350.67999267578125,333.29998779296875,Adobe Inc.,148758454072.37482
AMD,2025-01-01,122.29000091552734,115.94999694824219,"Advanced Micro Devices, Inc.",199093204750.16412
AMD,2025-02-01,113.87999725341797,99.86000061035156,"Advanced Micro Devices, Inc.",185401369207.481
AMD,2025-03-01,101.5199966430664,102.73999786376953,"Advanced Micro Devices, Inc.",165278774442.52808
AMD,2025-04-01,102.16000366210938,97.3499984741211,"Advanced Micro Devices, Inc.",166320732472.86514
AMD,2025-05-01,99.2699966430664,110.7300033569336,"Advanced Micro Devices, Inc.",161615680916.2037
AMD,2025-06-01,111.05999755859375,141.89999389648438,"Advanced Micro Devices, Inc.",180810292484.65997
AMD,2025-07-01,138.77000427246094,176.30999755859375,"Advanced Micro Devices, Inc.",225923335243.75848
AMD,2025-08-01,170.16000366210938,162.6300048828125,"Advanced Micro Devices, Inc.",277027559046.2238
AMD,2025-09-01,158.4199981689453,161.7899932861328,"Advanced Micro Devices, Inc.",257914342103.5475
AMD,2025-10-01,160.92999267578125,256.1199951171875,"Advanced Micro Devices, Inc.",262000717494.2588
AMD,2025-11-01,259.3299865722656,217.52999877929688,"Advanced Micro Devices, Inc.",422199997775.4007
AMD,2025-12-01,213.8800048828125,214.16000366210938,"Advanced Micro Devices, Inc.",348205538353.97986
AMD,2026-01-01,218.89999389648438,223.47000122070312,"Advanced Micro Devices, Inc.",356378289135.4025
AES,2025-01-01,13.050000190734863,11.0,The AES Corporation,9293179123.725689
AES,2025-02-01,10.8100004196167,11.59000015258789,The AES Corporation,7698028257.376665
AES,2025-03-01,11.149999618530273,12.420000076293945,The AES Corporation,7940148825.288255
AES,2025-04-01,12.569999694824219,10.0,The AES Corporation,8951360692.861467
AES,2025-05-01,9.899999618530273,10.09000015258789,The AES Corporation,7049997581.236589
AES,2025-06-01,10.020000457763672,10.520000457763672,The AES Corporation,7135452698.301272
AES,2025-07-01,10.550000190734863,13.149999618530273,The AES Corporation,7512876635.622357
AES,2025-08-01,13.15999984741211,13.539999961853027,The AES Corporation,9371512188.714893
AES,2025-09-01,13.350000381469727,13.15999984741211,The AES Corporation,9506815558.12439
AES,2025-10-01,14.920000076293945,13.869999885559082,The AES Corporation,10624845303.3312
AES,2025-11-01,13.890000343322754,14.0600004196167,The AES Corporation,9891360868.389448
AES,2025-12-01,13.989999771118164,14.34000015258789,The AES Corporation,9962572560.434679
AES,2026-01-01,14.510000228881836,14.819999694824219,The AES Corporation,10332875803.943295
AFL,2025-01-01,103.61000061035156,107.37999725341797,Aflac Incorporated,55413891825.54263
AFL,2025-02-01,105.7300033569336,109.47000122070312,Aflac Incorporated,56547736070.08376
AFL,2025-03-01,110.0,111.19000244140625,Aflac Incorporated,58831464770.79252
AFL,2025-04-01,111.36000061035156,108.68000030517578,Aflac Incorporated,59558835934.39392
AFL,2025-05-01,105.5,103.54000091552734,Aflac Incorporated,56424723030.16919
AFL,2025-06-01,102.66999816894531,105.45999908447266,Aflac Incorporated,54911148911.76035
AFL,2025-07-01,105.19999694824219,99.36000061035156,Aflac Incorporated,56264271948.6181
AFL,2025-08-01,99.41000366210938,106.86000061035156,Aflac Incorporated,53167601166.47039
AFL,2025-09-01,106.62999725341797,111.69999694824219,Aflac Incorporated,57029081153.856026
AFL,2025-10-01,111.0,107.19000244140625,Aflac Incorporated,59366296268.70882
AFL,2025-11-01,107.04000091552734,110.30999755859375,Aflac Incorporated,57248364026.613144
AFL,2025-12-01,110.30999755859375,110.2699966430664,Aflac Incorporated,58997261229.40561
AFL,2026-01-01,110.13999938964844,110.23999786376953,Aflac Incorporated,58906340854.06556
A,2025-01-01,135.2100067138672,151.52000427246094,"Agilent Technologies, Inc.",38332092133.409004
A,2025-02-01,149.75999450683594,127.91999816894531,"Agilent Technologies, Inc.",42457019616.03484
A,2025-03-01,129.0,116.9800033569336,"Agilent Technologies, Inc.",36571552693.38965
A,2025-04-01,116.41999816894531,107.5999984741211,"Agilent Technologies, Inc.",33005117035.658215
A,2025-05-01,107.25,111.91999816894531,"Agilent Technologies, Inc.",30405418809.039066
A,2025-06-01,111.13999938964844,118.01000213623047,"Agilent Technologies, Inc.",31508235224.975357
A,2025-07-01,117.44000244140625,114.80999755859375,"Agilent Technologies, Inc.",33294288663.548042
A,2025-08-01,113.44999694824219,125.66000366210938,"Agilent Technologies, Inc.",32163120476.41499
A,2025-09-01,124.87999725341797,128.35000610351562,"Agilent Technologies, Inc.",35403530231.81186
A,2025-10-01,128.33999633789062,146.36000061035156,"Agilent Technologies, Inc.",36384441385.58606
A,2025-11-01,145.07000732421875,153.5,"Agilent Technologies, Inc.",41127406334.01618
A,2025-12-01,152.5399932861328,136.07000732421875,"Agilent Technologies, Inc.",43245150405.52798
A,2026-01-01,136.24000549316406,137.9499969482422,"Agilent Technologies, Inc.",38624097208.069336
APD,2025-01-01,286.55999755859375,335.260009765625,"Air Products and Chemicals, Inc.",63785892925.41567
APD,2025-02-01,330.8800048828125,316.1499938964844,"Air Products and Chemicals, Inc.",73651161161.46182
APD,2025-03-01,319.07000732421875,294.9200134277344,"Air Products and Chemicals, Inc.",71022353071.91733
APD,2025-04-01,290.8599853515625,271.0899963378906,"Air Products and Chemicals, Inc.",64743034757.072815
APD,2025-05-01,258.6199951171875,278.9100036621094,"Air Products and Chemicals, Inc.",57566678732.06342
APD,2025-06-01,278.6400146484375,282.05999755859375,"Air Products and Chemicals, Inc.",62022970025.56098
APD,2025-07-01,278.44000244140625,287.8800048828125,"Air Products and Chemicals, Inc.",61978448957.267555
APD,2025-08-01,285.1700134277344,294.1099853515625,"Air Products and Chemicals, Inc.",63476493917.54859
APD,2025-09-01,292.1300048828125,272.7200012207031,"Air Products and Chemicals, Inc.",65025730634.10965
APD,2025-10-01,269.4599914550781,242.58999633789062,"Air Products and Chemicals, Inc.",59979572547.01123
APD,2025-11-01,241.91000366210938,261.04998779296875,"Air Products and Chemicals, Inc.",53847172398.94279
APD,2025-12-01,260.0,247.02000427246094,"Air Products and Chemicals, Inc.",57873856441.588745
APD,2026-01-01,245.27999877929688,250.47000122070312,"Air Products and Chemicals, Inc.",54597305528.25419
ABNB,2025-01-01,131.8699951171875,131.1699981689453,"Airbnb, Inc.",80735509252.7678
ABNB,2025-02-01,129.19000244140625,138.8699951171875,"Airbnb, Inc.",79094722254.32584
ABNB,2025-03-01,140.33999633789062,119.45999908447266,"Airbnb, Inc.",85921145767.8624
ABNB,2025-04-01,119.66999816894531,121.91999816894531,"Airbnb, Inc.",73266236461.61285
ABNB,2025-05-01,121.91999816894531,129.0,"Airbnb, Inc.",74643766624.23474
ABNB,2025-06-01,128.85000610351562,132.33999633789062,"Airbnb, Inc.",78886564382.93681
ABNB,2025-07-01,132.22500610351562,132.41000366210938,"Airbnb, Inc.",80952859626.86964
ABNB,2025-08-01,130.0399932861328,130.52999877929688,"Airbnb, Inc.",79615116932.79842
ABNB,2025-09-01,128.4199981689453,121.41999816894531,"Airbnb, Inc.",78623298205.14243
ABNB,2025-10-01,120.8499984741211,126.54000091552734,"Airbnb, Inc.",73988674689.29404
ABNB,2025-11-01,126.45999908447266,116.98999786376953,"Airbnb, Inc.",77423316935.11026
ABNB,2025-12-01,116.0,135.72000122070312,"Airbnb, Inc.",71019332828.5065
ABNB,2026-01-01,135.94000244140625,133.00999450683594,"Airbnb, Inc.",83227312742.19153
AKAM,2025-01-01,96.66999816894531,99.9000015258789,"Akamai Technologies, Inc.",13907451513.533829
AKAM,2025-02-01,98.4000015258789,80.68000030517578,"Akamai Technologies, Inc.",14156338844.252056
AKAM,2025-03-01,81.29000091552734,80.5,"Akamai Technologies, Inc.",11694804672.407614
AKAM,2025-04-01,80.22000122070312,80.58000183105469,"Akamai Technologies, Inc.",11540868920.290838
AKAM,2025-05-01,81.30000305175781,75.93000030517578,"Akamai Technologies, Inc.",11696243632.036161
AKAM,2025-06-01,75.55999755859375,79.76000213623047,"Akamai Technologies, Inc.",10870456421.984869
AKAM,2025-07-01,79.69999694824219,76.30999755859375,"Akamai Technologies, Inc.",11466058386.070677
AKAM,2025-08-01,76.05999755859375,79.12999725341797,"Akamai Technologies, Inc.",10942389036.947933
AKAM,2025-09-01,78.16999816894531,75.76000213623047,"Akamai Technologies, Inc.",11245944759.900434
AKAM,2025-10-01,75.55999755859375,75.0999984741211,"Akamai Technologies, Inc.",10870456421.984869
AKAM,2025-11-01,75.20999908447266,89.5199966430664,"Akamai Technologies, Inc.",10820103811.031643
AKAM,2025-12-01,89.38999938964844,87.25,"Akamai Technologies, Inc.",12860112815.288342
AKAM,2026-01-01,87.30000305175781,85.0999984741211,"Akamai Technologies, Inc.",12559435011.59294
ALB,2025-01-01,86.44000244140625,84.19000244140625,Albemarle Corporation,10173774639.759756
ALB,2025-02-01,81.51000213623047,77.02999877929688,Albemarle Corporation,9593525788.970978
ALB,2025-03-01,78.7699966430664,72.0199966430664,Albemarle Corporation,9271033914.701874
ALB,2025-04-01,71.7300033569336,58.54999923706055,Albemarle Corporation,8442444105.173732
ALB,2025-05-01,61.369998931884766,55.7599983215332,Albemarle Corporation,7223097190.430101
ALB,2025-06-01,56.400001525878906,62.66999816894531,Albemarle Corporation,6638140779.731606
ALB,2025-07-01,62.25,67.8499984741211,Albemarle Corporation,7326671141.111339
ALB,2025-08-01,66.80999755859375,84.91999816894531,Albemarle Corporation,7863371583.136832
ALB,2025-09-01,81.98999786376953,81.08000183105469,Albemarle Corporation,9650020099.731092
ALB,2025-10-01,81.97000122070312,98.2300033569336,Albemarle Corporation,9647666544.266455
ALB,2025-11-01,97.54000091552734,129.99000549316406,Albemarle Corporation,11480217025.088638
ALB,2025-12-01,128.47000122070312,141.44000244140625,Albemarle Corporation,15120601613.530346
ALB,2026-01-01,143.77000427246094,143.92999267578125,Albemarle Corporation,16921374156.795074
ARE,2025-01-01,97.87000274658203,97.3499984741211,"Alexandria Real Estate Equities, Inc.",16914388939.51318
ARE,2025-02-01,96.23999786376953,102.26000213623047,"Alexandria Real Estate Equities, Inc.",16632683250.461699
ARE,2025-03-01,102.52999877929688,92.51000213623047,"Alexandria Real Estate Equities, Inc.",17719753025.974083
ARE,2025-04-01,93.27999877929688,72.66000366210938,"Alexandria Real Estate Equities, Inc.",16121121235.847145
ARE,2025-05-01,73.0,70.19000244140625,"Alexandria Real Estate Equities, Inc.",12616229262.623413
ARE,2025-06-01,70.0,72.62999725341797,"Alexandria Real Estate Equities, Inc.",12097754087.44711
ARE,2025-07-01,72.27999877929688,76.43000030517578,"Alexandria Real Estate Equities, Inc.",12491795009.613012
ARE,2025-08-01,76.72000122070312,82.44000244140625,"Alexandria Real Estate Equities, Inc.",13259138690.81012
ARE,2025-09-01,81.38999938964844,83.33999633789062,"Alexandria Real Estate Equities, Inc.",14066231397.0491
ARE,2025-10-01,82.11000061035156,58.220001220703125,"Alexandria Real Estate Equities, Inc.",14190665650.059504
ARE,2025-11-01,56.84000015258789,53.66999816894531,"Alexandria Real Estate Equities, Inc.",9823376345.378063
ARE,2025-12-01,52.86000061035156,48.939998626708984,"Alexandria Real Estate Equities, Inc.",9135532692.090532
ARE,2026-01-01,48.790000915527344,48.970001220703125,"Alexandria Real Estate Equities, Inc.",8432134757.176702
ALGN,2025-01-01,211.77000427246094,219.11000061035156,"Align Technology, Inc.",15350438471.204912
ALGN,2025-02-01,213.89999389648438,187.02999877929688,"Align Technology, Inc.",15504833683.030142
ALGN,2025-03-01,188.6300048828125,158.86000061035156,"Align Technology, Inc.",13673103958.818024
ALGN,2025-04-01,157.05999755859375,173.3000030517578,"Align Technology, Inc.",11384708788.638916
ALGN,2025-05-01,190.0,180.94000244140625,"Align Technology, Inc.",13772409929.10634
ALGN,2025-06-01,179.8800048828125,189.3300018310547,"Align Technology, Inc.",13038848238.398653
ALGN,2025-07-01,188.07000732421875,129.00999450683594,"Align Technology, Inc.",13632511769.679855
ALGN,2025-08-01,129.0,141.9600067138672,"Align Technology, Inc.",9350741478.182726
ALGN,2025-09-01,138.86000061035156,125.22000122070312,"Align Technology, Inc.",10065457111.377466
ALGN,2025-10-01,126.30999755859375,137.8800048828125,"Align Technology, Inc.",9155752971.165127
ALGN,2025-11-01,137.5800018310547,147.19000244140625,"Align Technology, Inc.",9972674648.760454
ALGN,2025-12-01,145.10000610351562,156.14999389648438,"Align Technology, Inc.",10517772446.176048
ALGN,2026-01-01,157.72000122070312,156.02999877929688,"Align Technology, Inc.",11432550057.003557
ALLE,2025-01-01,131.47000122070312,132.72999572753906,Allegion plc,11310620993.92278
ALLE,2025-02-01,129.4199981689453,128.7100067138672,Allegion plc,11134255227.287596
ALLE,2025-03-01,128.88999938964844,130.4600067138672,Allegion plc,11088658397.10422
ALLE,2025-04-01,130.08999633789062,139.1999969482422,Allegion plc,11191896478.411045
ALLE,2025-05-01,139.3699951171875,142.6999969482422,Allegion plc,11990272899.20752
ALLE,2025-06-01,141.77000427246094,144.1199951171875,Allegion plc,12196750374.564596
ALLE,2025-07-01,143.6199951171875,165.9199981689453,Allegion plc,12355908700.362452
ALLE,2025-08-01,165.11000061035156,169.8000030517578,Allegion plc,14204735847.495853
ALLE,2025-09-01,167.25,177.35000610351562,Allegion plc,14388844174.861776
ALLE,2025-10-01,176.8300018310547,165.77000427246094,Allegion plc,15213030444.170813
ALLE,2025-11-01,165.39999389648438,166.02999877929688,Allegion plc,14229684536.320494
ALLE,2025-12-01,164.1300048828125,159.22000122070312,Allegion plc,14120424900.915346
ALLE,2026-01-01,159.22999572753906,160.91000366210938,Allegion plc,13698867542.525955
LNT,2025-01-01,59.310001373291016,58.880001068115234,Alliant Energy Corporation,15245854686.711073
LNT,2025-02-01,58.529998779296875,64.52999877929688,Alliant Energy Corporation,15045352141.980942
LNT,2025-03-01,64.48999786376953,64.3499984741211,Alliant Energy Corporation,16577391897.01154
LNT,2025-04-01,64.0199966430664,61.040000915527344,Alliant Energy Corporation,16456576349.08536
LNT,2025-05-01,60.93000030517578,62.22999954223633,Alliant Energy Corporation,15662281389.396408
LNT,2025-06-01,61.900001525878906,60.470001220703125,Alliant Energy Corporation,15911623782.15231
LNT,2025-07-01,60.5099983215332,65.01000213623047,Alliant Energy Corporation,15554318329.836798
LNT,2025-08-01,65.33000183105469,65.06999969482422,Alliant Energy Corporation,16793318016.130758
LNT,2025-09-01,64.66000366210938,67.41000366210938,Alliant Energy Corporation,16621092514.738295
LNT,2025-10-01,67.37000274658203,66.81999969482422,Alliant Energy Corporation,17317707778.3757
LNT,2025-11-01,66.37000274658203,69.47000122070312,Alliant Energy Corporation,17060654088.71626
LNT,2025-12-01,69.22000122070312,65.01000213623047,Alliant Energy Corporation,17793256712.01287
LNT,2026-01-01,65.01000213623047,65.58999633789062,Alliant Energy Corporation,16711060913.886297
ALL,2025-01-01,193.02999877929688,192.3300018310547,The Allstate Corporation,50864434137.90783
ALL,2025-02-01,190.8800048828125,199.14999389648438,The Allstate Corporation,50297899279.92615
ALL,2025-03-01,199.52999877929688,207.07000732421875,The Allstate Corporation,52577218803.43755
ALL,2025-04-01,207.7899932861328,198.38999938964844,The Allstate Corporation,54753771407.84807
ALL,2025-05-01,194.69000244140625,209.8699951171875,The Allstate Corporation,51301853955.93616
ALL,2025-06-01,208.42999267578125,201.30999755859375,The Allstate Corporation,54922414660.23856
ALL,2025-07-01,201.32000732421875,203.25,The Allstate Corporation,53048895601.423615
ALL,2025-08-01,202.0,203.4499969482422,The Allstate Corporation,53228077298.00063
ALL,2025-09-01,204.32000732421875,214.64999389648438,The Allstate Corporation,53839411600.898865
ALL,2025-10-01,213.0,191.52000427246094,The Allstate Corporation,56126635962.74324
ALL,2025-11-01,191.6699981689453,212.97999572753906,The Allstate Corporation,50506066723.98149
ALL,2025-12-01,212.64999389648438,208.14999389648438,The Allstate Corporation,56034407487.82888
ALL,2026-01-01,207.0399932861328,203.82000732421875,The Allstate Corporation,54556142407.979256
GOOGL,2025-01-01,190.64999389648438,204.02000427246094,Alphabet Inc.,2309175858643.821
GOOGL,2025-02-01,200.69000244140625,170.27999877929688,Alphabet Inc.,2430781660347.121
GOOGL,2025-03-01,171.92999267578125,154.63999938964844,Alphabet Inc.,2082436932462.1523
GOOGL,2025-04-01,153.6199951171875,158.8000030517578,Alphabet Inc.,1860664020383.86
GOOGL,2025-05-01,160.4499969482422,171.74000549316406,Alphabet Inc.,1943389831281.7507
GOOGL,2025-06-01,167.83999633789062,176.22999572753906,Alphabet Inc.,2032898400556.787
GOOGL,2025-07-01,175.74000549316406,191.89999389648438,Alphabet Inc.,2128584269995.2493
GOOGL,2025-08-01,189.02999877929688,212.91000366210938,Alphabet Inc.,2289554281221.8916
GOOGL,2025-09-01,208.44000244140625,243.10000610351562,Alphabet Inc.,2524650600695.509
GOOGL,2025-10-01,240.75,281.19000244140625,Alphabet Inc.,2915993211467.663
GOOGL,2025-11-01,282.17999267578125,320.17999267578125,Alphabet Inc.,3417798309676.316
GOOGL,2025-12-01,317.70001220703125,313.0,Alphabet Inc.,3848021096070.184
GOOGL,2026-01-01,316.8999938964844,315.1499938964844,Alphabet Inc.,3838331177222.398
GOOG,2025-01-01,191.48500061035156,205.60000610351562,Alphabet Inc.,2311575129958.9478
GOOG,2025-02-01,202.21499633789062,172.22000122070312,Alphabet Inc.,2441105856591.769
GOOG,2025-03-01,173.72999572753906,156.22999572753906,Alphabet Inc.,2097239659355.0413
GOOG,2025-04-01,155.3000030517578,160.88999938964844,Alphabet Inc.,1874755848200.809
GOOG,2025-05-01,162.52000427246094,172.85000610351562,Alphabet Inc.,1961914504005.98
GOOG,2025-06-01,169.00999450683594,177.38999938964844,Alphabet Inc.,2040260588407.573
GOOG,2025-07-01,176.80499267578125,192.86000061035156,Alphabet Inc.,2134360511889.7021
GOOG,2025-08-01,189.77999877929688,213.52999877929688,Alphabet Inc.,2290992630981.8066
GOOG,2025-09-01,208.99000549316406,243.5500030517578,Alphabet Inc.,2522892642077.0845
GOOG,2025-10-01,241.17999267578125,281.82000732421875,Alphabet Inc.,2911484821975.5483
GOOG,2025-11-01,282.4200134277344,320.1199951171875,Alphabet Inc.,3409327504302.345
GOOG,2025-12-01,317.4750061035156,313.79998779296875,Alphabet Inc.,3832505554760.301
GOOG,2026-01-01,317.5899963378906,315.32000732421875,Alphabet Inc.,3833893697774.7515
MO,2025-01-01,52.459999084472656,52.22999954223633,"Altria Group, Inc.",88127075472.72313
MO,2025-02-01,52.0,55.849998474121094,"Altria Group, Inc.",87354327193.2306
MO,2025-03-01,55.79999923706055,60.02000045776367,"Altria Group, Inc.",93737911360.31165
MO,2025-04-01,59.90999984741211,59.150001525878906,"Altria Group, Inc.",100642264015.71602
MO,2025-05-01,58.91999816894531,60.61000061035156,"Altria Group, Inc.",98979169197.58841
MO,2025-06-01,60.36000061035156,58.630001068115234,"Altria Group, Inc.",101398216205.77403
MO,2025-07-01,58.91999816894531,61.939998626708984,"Altria Group, Inc.",98979169197.58841
MO,2025-08-01,62.15999984741211,67.20999908447266,"Altria Group, Inc.",104422018557.7308
MO,2025-09-01,67.38999938964844,66.05999755859375,"Altria Group, Inc.",113207847235.2877
MO,2025-10-01,66.16000366210938,56.380001068115234,"Altria Group, Inc.",111141588596.25458
MO,2025-11-01,56.41999816894531,59.0099983215332,"Altria Group, Inc.",94779441928.68309
MO,2025-12-01,59.0,57.65999984741211,"Altria Group, Inc.",99113563546.1655
MO,2026-01-01,57.65999984741211,57.310001373291016,"Altria Group, Inc.",96862509473.70123
AMZN,2025-01-01,222.02999877929688,237.67999267578125,"Amazon.com, Inc.",2373548572844.349
AMZN,2025-02-01,234.05999755859375,212.27999877929688,"Amazon.com, Inc.",2502151854341.9204
AMZN,2025-03-01,213.35000610351562,190.25999450683594,"Amazon.com, Inc.",2280757579099.4937
AMZN,2025-04-01,187.86000061035156,184.4199981689453,"Amazon.com, Inc.",2008263922869.5786
AMZN,2025-05-01,190.6300048828125,205.00999450683594,"Amazon.com, Inc.",2037875865957.5388
AMZN,2025-06-01,204.97999572753906,219.38999938964844,"Amazon.com, Inc.",2191280362994.3877
AMZN,2025-07-01,219.5,234.11000061035156,"Amazon.com, Inc.",2346502340241.0366
AMZN,2025-08-01,217.2100067138672,229.0,"Amazon.com, Inc.",2322021818122.3716
AMZN,2025-09-01,223.52000427246094,219.57000732421875,"Amazon.com, Inc.",2389477052920.3467
AMZN,2025-10-01,217.36000061035156,244.22000122070312,"Amazon.com, Inc.",2323625285225.4355
AMZN,2025-11-01,255.36000061035156,233.22000122070312,"Amazon.com, Inc.",2729853480802.471
AMZN,2025-12-01,233.22000122070312,230.82000732421875,"Amazon.com, Inc.",2493172112325.2725
AMZN,2026-01-01,231.33999633789062,226.5,"Amazon.com, Inc.",2473074454661.5635
AMCR,2025-01-01,9.40999984741211,9.720000267028809,Amcor plc,21721666812.010857
AMCR,2025-02-01,9.59000015258789,10.119999885559082,Amcor plc,22137172308.13091
AMCR,2025-03-01,10.180000305175781,9.699999809265137,Amcor plc,23499105033.03677
