Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months"
GRAL,"GRAIL, Inc.",88.595,USD,NASDAQ,4.5122095080806925,3193654889.075616,USD,,0,535.089605734767,496.5993265993266,126.58567774936061,175.13975155279502,31.485604036806183,85.13738095238094,43.495275,66.1311,4.336231,3.320491,7.540034290425238,-17.683526389435,-20.181980378348268
CELC,Celcuity Inc.,86.47,USD,NASDAQ,1.5502055196711604,3668637855.8972397,USD,,0,804.0250914793519,473.7889847378899,726.6730401529635,63.3975812547241,84.13543441226575,73.0092857142857,28.835975000000012,60.878599999999985,0.72559196,0.1365051,4.68152624876747,-134.542630891465,-70.383234140291
SLDP,"Solid Power, Inc.",5.96,USD,NASDAQ,-10.644677661169414,1138500428.1439278,USD,,0,-40.4,441.81818181818176,331.8840579710145,11.40186915887851,-2.6143790849673225,6.296904761904761,2.872529499999999,5.290800000000001,2.3517575,0.14884831,0.8885275463135697,-23.6253696945483,-23.373714511579102
TMC,TMC the metals company Inc.,5.28,USD,NASDAQ,-6.382978723404245,2145754534.4680853,USD,,0,-46.93467336683416,438.7755102040817,53.71179039301311,5.600000000000005,-50.86086551884597,6.754999999999998,4.683700000000004,6.8422,1.7082363,0.08346907,0.5518263077353729,-364.026407208005,-108.14641578966018
OPEN,Opendoor Technologies Inc,8.7359,USD,NASDAQ,-6.767342582710762,6751501095.750332,USD,,0,-55.474515800203875,385.32777777777784,1104.9517241379313,156.18475073313783,24.443019943019966,7.558376190476191,3.0860225,7.962417999999998,3.5715532,2.4150453,0.8654361989132877,-39.3300248138958,
INBX,"Inhibrx Biosciences, Inc.",77.71,USD,NASDAQ,5.9874522640480095,1125662075.7456357,USD,,0,291.0920986411675,365.05086774386587,545.9684123025769,224.0617180984153,128.49162011173186,64.12214285714285,23.336300000000048,44.9437,1.110107,0.9387548,6.279142902102578,-113.705999826344,-85.09342877886611
NANO,Nanobiotix SA,17.76,EUR,EURONEXT,-4.103671706263488,1028920976.27154,USD,,0,70.11494252873565,361.29870129870136,425.4437869822486,159.27007299270076,-28.959999999999994,18.028571428571425,7.157914999999999,15.8364,1.618295,1.4181559,1.9377873036887934,,
NBIS,Nebius Group N.V.,89.34,USD,NASDAQ,-5.320050869012289,22253786980.304794,USD,,0,43.98066075745368,359.8044261451364,145.81097812628974,30.805270863836025,-32.31818181818182,112.56000000000003,58.432374999999986,109.6284,1.1715971,3.0685236,10.390950171124185,3.45370551109303,-8.555019376193613
AMPX,"Amprius Technologies, Inc.",11.135,USD,NYSE,-9.983831851253028,1452937555.8795476,USD,,0,23.58490566037736,348.9919354838709,303.44202898550725,49.86541049798116,-10.201612903225811,12.495952380952382,5.991274999999998,11.5829,4.294803,2.737305,1.4597385663512792,-68.8754018614144,-43.875509559409736
QURE,uniQure N.V.,30.175,USD,NASDAQ,0.1826029216467454,1858893848.5117862,USD,,0,-31.26423690205011,348.36552748885583,121.71197648787658,85.6923076923077,-50.855048859934854,49.174523809523805,21.176825000000004,43.04919999999999,0.59085125,0.7727304,5.540070796588934,-165.26582491957,-28.342715867376615
USA,Americas Gold and Silver Corporation,6.19,CAD,TSX,0.3241491085899589,1211496294.5408,USD,,0,-32.89972899728997,342.1428571428572,217.43589743589743,89.00763358778627,2.4834437086092773,5.786190476190477,3.143337500000001,5.181800000000001,1.3412018,2.2254167,0.3802467566267357,-147.400925373434,-24.277367665711537
VSAT,"ViaSat, Inc.",36.39,USD,NASDAQ,-3.0117270788912647,4922255629.320895,USD,,0,-2.546015473732409,328.11764705882354,220.33450704225353,33.394428152492665,7.918149466192176,37.4247619047619,18.591724999999993,33.93800000000001,1.2417514,1.7943283,2.655827931264219,-11.0441031296601,0.8578823450063982
NNNN,Anbio Biotechnology,22.5,USD,NASDAQ,0.35682426404994777,3237552034.1213202,USD,,0,327.7566539923955,327.7566539923955,208.21917808219177,-55.533596837944664,-17.94310722100657,22.2447619047619,,30.688000000000006,10.406267,1.2441391,4.339029905296197,,
PL,Planet Labs PBC,11.47,USD,NYSE,-7.79742765273311,3531876660.631833,USD,,0,17.04081632653061,324.8148148148148,195.61855670103097,67.69005847953217,-23.533333333333328,12.924285714285721,6.933625000000002,12.550999999999998,3.1816561,3.8941793,0.9111350377007382,-19.903491554961,-15.612220184755907
NVTS,Navitas Semiconductor Corporation,7.96,USD,NASDAQ,-7.8703703703703765,1710915685.5925925,USD,,0,-28.06306306306306,320.26315789473693,283.8942307692308,10.90277777777778,-35.86345381526104,12.125000000000004,5.667599999999998,9.416600000000003,3.0983877,1.2387133,1.3450150653520894,-33.252417821985,-25.6315260605531
TKA,thyssenkrupp AG,9.472,EUR,XETR,1.674538428510077,6722670975.595521,USD,,1.61013310433662,174.08956298948257,319.8362541982462,68.37024786729494,58.14054342106072,8.400611847294664,9.126921422857139,6.638970370949994,8.436778330200003,1.5965776,1.0067452,0.4056567719760971,-12.3549419767907,-7.877301305365249
PGEN,"Precigen, Inc.",3.945,USD,NASDAQ,-1.8656716417910384,1175503086.574627,USD,,0,-34.25000000000001,318.12400635930044,198.86363636363635,51.73076923076922,24.841772151898724,4.015952380952382,2.30885,3.7803999999999998,1.7138925,1.8282738,0.2578701913110621,-668.025969844932,-146.61906240298043
IREN,IREN Limited,50.1642,USD,NASDAQ,-9.938599640933575,13601430355.674055,USD,25.577015244990566,0,79.15785714285714,311.18196721311483,537.4104193138501,162.22791427077888,-20.66392535188992,60.85234285714286,21.841796,52.17038400000001,4.2190475,2.1899858,6.8431611960993575,30.1876693674111,-0.10437021921226444
OKLO,Oklo Inc.,103.36,USD,NYSE,-7.025276603400201,15256885823.26599,USD,,0,933.6,305.6514913657771,168.258499870231,39.186641529760294,-38.4944956858078,128.4752380952381,65.91445000000003,122.58700000000003,0.71942794,2.5909386,13.64145338275031,-11.3372578350522,-14.452809053479928
EXA,Exail Technologies SA,78.7,EUR,EURONEXT,3.8258575197889257,1512530805.0391002,USD,970.4069050554871,0,733.7210612983081,303.5897435897436,52.22437137330754,-31.80242634315425,-12.067039106145248,80.79047619047623,72.98525,91.16600000000003,0.7202674,0.2696902,3.997694721047274,1.14437791084498,4.58790570362551
RHLD,Resolute Holdings Management,175.3,USD,NYSE,9.843975186415193,1494607435.3180022,USD,,0,302.98850574712645,302.98850574712645,489.83849259757744,192.16666666666669,141.32709251101323,115.11142857142853,,90.53399999999998,4.3256335,0.045143522,13.800623757042223,,
NDM,Northern Dynasty Minerals Ltd.,2.485,CAD,TSX,-3.6821705426356663,1015818700.5408,USD,,0,112.3931623931624,300.8064516129032,91.15384615384615,100.4032258064516,-37.71929824561404,2.6754761904761897,1.5995249999999999,2.131099999999999,-0.37601188,0.47415847,0.2291153091729858,-100.416977293691,-24.34264300894081
CYD,China Yuchai International Limited,36.835,USD,NYSE,-4.175338189386048,1381987341.347815,USD,22.502901826623496,1.37877211238293,104.07202216066482,296.0752688172043,116.67647058823529,28.658749563395048,2.26263187118267,36.93785714285713,24.752825,38.0225,1.0587559,1.1003404,2.1813501988286217,4.73468430777509,1.2007696040666267
ZEG,Zegona Communications Plc,1175,GBX,LSE,-0.8438818565400843,11814384500.2596,USD,,0,949.1071428571429,291.6666666666667,78.57142857142857,7.30593607305936,-7.480314960629921,1227.619047619048,857.5950000000001,1233.8,1.6303931,1.2380183,48.24666574809067,-34.6066909524913,
SSRM,SSR Mining Inc.,21.1208,USD,NASDAQ,-2.3541377716134995,4287546700.425223,USD,20.76239129648358,0,8.200819672131145,288.96500920810314,98.78399999999999,27.772534785238946,-9.43053173241853,22.157180952380944,14.622179000000001,22.627816,0.36872327,1.5758808,1.2017491114802659,6.96104256925833,5.893590924204432
FRES,Fresnillo PLC,2410,GBX,LSE,2.8156996587030716,22682621675.657997,USD,50.45328496776024,1.49297354948805,115.37086684539767,285.9087269815853,138.37784371909,41.10070257611241,-5.490196078431373,2250.476190476192,1467.1724999999997,2282.5599999999995,0.0722068,0.160785,120.40910270196665,12.1432752319274,28.61520654505434
TRVI,"Trevi Therapeutics, Inc.",11.67,USD,NASDAQ,-1.5189873417721496,1421135859.6886077,USD,,0,239.40204746393673,283.8815789473684,88.52988691437803,54.365079365079374,23.4920634920635,10.96809523809524,7.096225,9.8199,0.6814775,0.047441605,0.5923224210262268,-35.7415166983417,-38.71564045146455
LUG,Lundin Gold Inc.,116.3,CAD,TSX,1.3772663877266373,19761259924.5664,USD,29.392438334007277,1.34168061366806,862.7483443708609,279.9411956876838,112.11015867225971,45.30234882558719,20.74335548172758,101.55714285714281,67.96569999999998,95.56200000000003,1.0234959,0.8945,5.06116750416183,56.6422857607497,74.6319476785472
COMM,"CommScope Holding Company, Inc.",16.975,USD,NASDAQ,-4.366197183098584,3760789284.82817,USD,,0,54.5992714025501,269.02173913043487,196.2478184991274,13.15535113155352,15.084745762711874,16.27690476190476,9.451799999999999,16.033900000000003,2.438917,3.645398,0.7980311298463046,,13.10885234349268
HOOD,"Robinhood Markets, Inc.",123.1,USD,NASDAQ,-7.429688674988717,110690145364.20215,USD,51.10216281290215,0,223.94736842105263,266.0422242045792,102.11805270503241,11.171317619434653,-9.96196606202458,136.17999999999998,85.59870000000006,132.41299999999998,2.421262,3.0429115,8.343318701651475,27.8161648177496,
REAL,"The RealReal, Inc.",14.07,USD,NASDAQ,-4.739336492890991,1641727695.2132702,USD,,0,1.1866235167206107,265.4545454545455,166.98292220113856,77.20403022670025,40.84084084084084,12.093809523809524,7.3581749999999975,10.935300000000002,2.5493891,1.8956878,1.0277944202046716,,-20.986095129397313
CLS,Celestica Inc.,411.4,CAD,TSX,-12.127814088598408,38432955229.8464,USD,48.01307113263698,0,4553.846153846154,252.98155298155297,164.32793626317144,51.90901705930138,17.542857142857137,440.8452380952382,230.62034999999997,384.3691999999999,1.5405058,2.5807233,30.830305705498972,37.8004651644018,32.50267042022274
FCT,Fincantieri S.p.A.,19.4,EUR,MIL,2.5369978858350786,7102558473.388181,USD,49.22608475006343,0,331.42473196448697,241.5492957746479,63.29966329966328,6.6520065970313205,-22.400000000000006,21.805714285714288,15.462199999999998,22.023199999999996,1.251691,0.6230869,0.9895986118655173,14.2984160979072,2.9785470095129893
BBAI,"BigBear.ai, Inc.",6.28,USD,NYSE,-12.41283124128312,2741541618.3319383,USD,,0,-37.2,241.30434782608697,69.72972972972973,8.83882149046795,-29.19954904171363,6.631428571428573,5.370350000000003,6.661399999999998,3.186472,3.407596,0.7010568572944315,-111.826821690764,-13.000679780480645
ART,Arteche Lantegi Elkartea SA,20.6,EUR,BME,0,1363321977.2977202,USD,37.40693662611223,0.650752427184466,415.00000000000006,237.70491803278694,131.46067415730337,76.0683760683761,11.35135135135136,18.62380952380952,11.574000000000002,17.47799999999999,0.5738636,0.4043018,0.7584833051643098,46.3444480548661,33.497561758807734
MLYS,"Mineralys Therapeutics, Inc.",45.45,USD,NASDAQ,-3.972110712021964,3596911030.4679904,USD,,0,115.40284360189573,236.4174685418209,194.74708171206225,220.74805928016937,5.894687791239518,41.81952380952381,20.51882499999999,40.072499999999984,0.39959615,1.003896,2.812914475939883,-42.1371128861917,-45.26685018546546
WDC,Western Digital Corporation,160.47,USD,NASDAQ,-3.3953404370597884,54864579588.06177,USD,23.39724429539987,0.120402143158148,398.04767051220506,233.12553208847723,220.94,109.76470588235294,38.205150288519505,143.7921428571429,72.57280597180004,124.73750000000004,1.8194774,2.274977,9.496054419838842,31.4756716673322,20.139237780808152
AU,Anglogold Ashanti PLC,82.16,USD,NYSE,-3.488781863033007,42968893285,USD,,1.06930576764948,246.8130012663571,232.09377526273244,107.26538849646822,52.84159613059249,13.21482706352488,70.91523809523807,49.56895,69.79759999999999,0.4941121,0.6505508,3.5158953744370023,,
ABXX,Abaxx Technologies Inc,42.2,CAD,NEO,-0.3306565895134638,1038530708.2048,USD,,0,251.6666666666667,231.7610062893082,297.7379830348728,166.41414141414145,23.24766355140187,38.04666666666668,17.42857499999998,33.9938,2.607806,,2.3561576233230346,-128.450207526382,-105.77905401298098
AAF,Airtel Africa Plc,311.4,GBX,LSE,-0.32010243277848915,14958839044.049599,USD,30.529411764705884,1.57003841229193,315.7543280172409,230.5732484076433,77.13310580204775,40.9049773755656,35.86387434554973,267.2190476190474,192.0815,245.56400000000008,1.687971,1.4615082,8.377997775998272,21.0391163481041,23.397869440957596
COGT,"Cogent Biosciences, Inc.",34.09,USD,NASDAQ,-3.3182076006806427,4853615536.635282,USD,,0,214.19354838709677,228.42003853564546,613.1799163179916,189.88095238095244,112.00248756218909,19.012857142857143,9.981750000000002,16.098,0.40796816,1.446998,2.6480794110577146,-95.4014029618083,-88.56309966818061
HOUS,Anywhere Real Estate Inc.,12.64,USD,NYSE,-0.23677979479083947,1417331949.234412,USD,,0,4.635761589403978,226.61498708010336,241.62162162162164,120.59336823734729,37.991266375545855,10.783333333333335,5.394899999999999,9.673799999999998,1.8402873,1.8239064,0.5613427712692239,-8.15286624203822,
GH,"Guardant Health, Inc.",96.14,USD,NASDAQ,-1.737530662305808,12438056288.954416,USD,,0,-14.428126390743207,225.67750677506774,136.44859813084113,59.27766732935719,56.426944354051415,83.4757142857143,52.80160000000001,70.1043,1.5717137,1.3288386,4.934730244556634,,-37.157642900847414
R3NK,RENK Group AG,67.33,EUR,XETR,7.196306320649572,7280809738.807661,USD,87.6578570498633,0.668683330679828,284.74285714285713,225.34428605943464,16.487889273356405,9.64012375834555,-8.307231376821473,65.34714285714283,59.525724999999994,71.58539999999999,4.1748405,1.2033514,3.1936314760940925,19.1698685452684,13.543329926554067
THEON,Theon International Plc,27.95,EUR,EURONEXT,2.1937842778793337,2219250141.29786,USD,26.87758438311376,1.24314442413163,179.5,220.52752293577979,2.5688073394495388,9.179687499999991,-17.914831130690157,28.85238095238096,26.49900000000001,29.909999999999986,2.5929048,0.81184876,1.6762653052423604,34.692726658294,34.74941834024489
GDWN,Goodwin PLC,22400,GBX,LSE,-2.1834061135371177,2258307987.4684,USD,68.4659351407525,0.90174672489083,554.7793042969892,220,210.24930747922437,130.9278350515464,62.90909090909091,19342.85714285715,9466.95,15370.600000000002,0.5788191,0.6162974,1624.2800007268452,18.86701171845,17.708388007997215
VH2,Friedrich Vorwerk Group SE,87.5,EUR,XETR,1.390498261877176,2000744750.7099802,USD,32.107735212094525,0.347624565469293,86.64675369780815,218.1818181818182,46.566164154103845,2.6995305164319214,-2.885682574916753,93.05238095238099,65.53475,85.10799999999998,0.6183691,0.35989067,4.588133006693222,26.8527299823872,30.682393724183726
FNMA,Fannie Mae,9.07,USD,OTC,-5.22466039707419,10503854618.24556,USD,4535,0,385.0267379679144,216.02787456445992,35.373134328358205,-16.941391941391938,-17.545454545454543,10.979380952380959,9.017414000000008,12.047079999999996,2.011419,-0.6918575,0.9646733746768478,15.2712802591638,
AVIO,Avio SpA,32.05,EUR,MIL,-1.232665639445318,1722927837.01236,USD,174.37431991294886,0.367673343605547,205.26225223910762,214.90718911870033,102.99007200828646,17.084435073208393,-24.493844427220726,32.704534876190465,22.338268715599998,35.95619816800001,0.36843055,0.33954364,2.90644574374605,1.96243824683228,
OGC,OceanaGold Corporation,36.11,CAD,TSX,-1.392681594756958,5992950881.599999,USD,15.200370432732784,0.344896231680857,565.0092081031307,213.45486111111111,118.05555555555557,57.685589519650655,6.268393172454393,32.64095238095238,20.526049999999984,30.871800000000004,0.8997975,1.3163092,1.472777622233792,21.5507179050171,26.32149694267246
APLD,Applied Digital Corporation,23.755,USD,NASDAQ,-10.053010223400232,6643938102.066642,USD,,0,35575.131782480064,212.56578947368422,312.4131944444444,63.28704976629089,-30.275902553566194,32.27214285714287,13.661974999999993,27.316300000000005,6.5826883,2.8985536,3.1489863542937306,-32.1266002237538,-7.747958967081329
PAF,Pan African Resources PLC,96.6,GBX,LSE,1.0460251046025106,2545128184.6368,USD,17.625169062893214,1.00355648535565,357.8199052132701,210.1123595505618,117.07865168539324,57.58564437194127,4.094827586206893,87.52380952380949,57.11425000000002,86.41599999999997,0.38475654,0.4625391,4.350386767546584,31.7249864175267,31.241517666763635
SLS,Solaris Resources Inc,9.6,CAD,TSX,-0.3115264797507906,1139094979.4496,USD,,0,77.77777777777776,207.69230769230768,87.49999999999999,32.231404958677686,15.523465703971109,8.837142857142847,6.522199999999999,8.330399999999997,2.2195532,1.8102939,0.40621478461288396,,-111.211021862366
MAU,Montage Gold Corp.,7.01,CAD,TSX,-0.5673758865248233,1814588936.4032001,USD,,0,687.6404494382023,207.45614035087723,86.43617021276596,36.64717348927876,4.160475482912323,6.849523809523814,4.541974999999999,6.6804,1.4607158,1.1153005,0.2905763922790817,-95.1761466436615,-28.15194619053245
IDR,"Indra Sistemas, S.A. Class A",50.05,EUR,BME,4.314297624010005,9797491455.937681,USD,22.889417360285375,0.422050854522718,636.0294117647059,205.3691275167785,60.416666666666664,44.236311239193064,24.81296758104737,47.29523809523809,33.19519999999999,41.54719999999998,0.7962568,0.018138446,1.8062145334943314,28.4736120884412,14.900620720547769
RHM,Rheinmetall AG,1750.5,EUR,XETR,0.3151862464183381,92806731855.97044,USD,95.83798699165627,0.464183381088825,2246.514808217555,204.43478260869566,3.8256227758007118,6.96608615948671,-5.633423180592992,1740.5238095238103,1591.0145000000002,1833.299999999999,0.4399755,0.7677208,61.48911930302095,21.4828660436137,21.397818599311137
CRDO,Credo Technology Group Holding Ltd,142.9551,USD,NASDAQ,-10.842522140451551,24730601333.42076,USD,210.25900867774672,0,1081.4471074380165,204.1597872340425,138.97542627883652,22.508441168909066,-0.41442006269594145,158.99643333333339,93.87052549999997,154.489102,2.6208293,2.90815,13.349738511258838,18.7521309750667,16.497150273604337
VNP,5N Plus Inc.,19.75,CAD,TSX,-3.422982885085571,1299868362.2624,USD,29.074046812895627,0,789.6396396396395,203.84615384615384,128.3236994219653,31.055076310550763,2.757544224765875,19.52999999999999,11.006249999999996,17.6784,1.847464,1.5367862,0.9832362885824901,26.6476285634085,20.076118033818716
SATS,EchoStar Corporation,68.74,USD,NASDAQ,-1.2781846905069663,19777626941.216717,USD,,0,157.7118605941544,203.01961648666517,199.12967798085288,141.19298245614033,-7.108108108108114,72.93095238095236,39.04177499999996,74.1522,0.94484437,1.4019144,2.7672318337556376,-98.1631747950868,-1.2289831413489083
SEDG,"SolarEdge Technologies, Inc.",37.08,USD,NASDAQ,-12.77346506704305,2217385864.0310516,USD,,0,-83.40939597315436,201.4634146341463,88.22335025380711,44.280155642023345,4.804974561899366,38.499523809523794,24.136575000000025,36.71509999999997,1.6292717,1.1055316,3.9105763362955535,-78.094261924093,-25.958004275831172
TPE,TAURON Polska Energia S.A.,10.62,PLN,GPW,2.6582890285161773,4961126897.67144,USD,,0,387.15596330275224,199.99999999999997,54.31560592850915,27.705627705627688,22.91666666666665,9.978190476190475,7.255590000000001,9.260079999999999,1.0001154,0.6113893,0.39432786744523085,,
CICN,Cicor Technologies,176,CHF,SIX,-0.28328611898017,1032482688.8463001,USD,32.06412825651303,0,322.062339998505,197.2972972972973,36.434108527131784,-10.204081632653061,-11.11111111111111,195.35714285714272,143.46800000000005,190.19000000000003,0.25762483,0.39172694,9.435919744334939,21.265210935375,14.996131337708169
INDV,Indivior PLC,30.32,USD,NASDAQ,0.7308970099667735,3785570207.707641,USD,30.187176423735565,0,272.0245398773006,195.2288218111003,173.89340560072267,30.85886922744928,27.824620573355823,27.95809523809524,16.628350000000026,25.470099999999988,0.88617873,0.83051175,1.2207100693317599,,69.8845750265886
GMIN,G Mining Ventures Corp,30.69,CAD,TSX,4.2105263157894806,4773004839.468801,USD,43.72417723322411,0,338.42857142857144,195.09615384615384,70.50000000000001,75.87392550143268,-1.6976297245355465,28.25857142857141,20.371599999999997,27.544400000000007,0.8581216,0.9366421,1.518584519360306,16.4946884013939,21.98972094909894
A531,Aura Minerals Inc,31.2,EUR,FWB,5.405405405405398,3025905941.0000005,USD,,3.33151283451666,305.1948051948052,194.33962264150944,85.7142857142857,31.09243697478991,-4.294478527607369,29.276190476190486,21.671000000000003,29.416000000000004,0.5897832,0.56468093,1.2133957294398297,-15.4949525279051,39.84103928732245
PRCH,"Porch Group, Inc.",10.11,USD,NASDAQ,-0.5899705014749312,1065304388.7610621,USD,41.4344262295082,0,-1.2222645601899325,193.04347826086953,0.9990009990009955,-34.68992248062016,-31.689189189189197,14.055714285714284,11.130900000000013,15.885800000000001,2.8272011,2.1994565,1.0580805359451784,,8.218974453785572
GRGD,Groupe Dynamite Inc.,61.11,CAD,TSX,-5.679888871739476,4282004004.197568,USD,,0,192.39234449760767,192.39234449760767,318.84852638793694,54.12358133669609,-3.5815714736509987,67.92190476190474,30.9252,61.3778,5.0557213,2.018618,3.0185357912758923,,
