Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months"
UAMY,United States Antimony Corporation,11.19,USD,AMEX,-10.907643312101918,1554049268,USD,,0,2796.7123996893606,1503.1518624641833,218.80341880341882,190.64935064935065,109.9437148217636,9.331428571428571,3.4640000000000004,6.565,-0.10071457,1.6627684,1.775452159190922,-3.26770523287781,-5.172379453230523
LAES,SEALSQ Corp,6.67,USD,NASDAQ,4.874213836477981,1061609700,USD,,0,-21.529411764705884,1310.1479915433406,173.36065573770495,71.90721649484536,96.17647058823529,4.94095238095238,3.500199999999996,3.7261999999999995,-13.140681,-0.30081,0.8800160381895861,-45.6168455361803,-39.759608448925206
BMNR,"BitMine Immersion Technologies, Inc.",49.85,USD,AMEX,-2.4079874706342927,14194403698,USD,,0,61.85064935064935,1289.3534002229653,523.125,5.996172655751648,-10.982142857142856,54.85809523809526,24.56216210000001,52.63960000000001,1.5384283,14.809013,4.769860236601131,-95.2665123950173,-71.84551974895065
PEKGY,Peker Gayrimenkul Yatirim Ortakligi AS,10.69,TRY,BIST,2.6897214217098884,1253936950.78092,USD,384.53237410071944,0,2075.385522982317,1146.15898305127,831.2498159170002,300.374531835206,48.472222222222214,8.96047619047619,3.261294101550001,8.212800000000001,1.137477,0.610171,0.5935453232322639,2.56185168468418,
TMQ,Trilogy Metals Inc.,9.05,CAD,TSX,-9.045226130653253,1057567353.7968001,USD,,0,286.75213675213683,1090.7894736842106,324.8826291079813,245.41984732824432,212.0689655172414,5.679285714285713,2.4544999999999986,3.7836999999999996,1.728666,-1.8484185,1.528659099840248,-7.22362307594936,-5.976452654290331
TDUP,ThredUp Inc.,9.11,USD,NASDAQ,0,1121995602,USD,,0,-50.082191780821915,1029.5722256664599,176.06060606060606,26.00276625172889,-10.773751224289924,9.318095238095239,6.140350000000001,10.196100000000003,1.7153265,3.4547822,0.5074968709193869,-58.9259420843104,-24.782083047255142
SUPX,SuperX AI Technology Limited,59.02,USD,NASDAQ,-4.281543950697363,1587258060,USD,,0,1375.5,985.1857980767464,468.5934489402697,471.3455953533399,7.309090909090915,62.75428571428571,19.736456,52.5937,-4.7719574,-0.7013944,7.778965729425674,,
BE,Bloom Energy Corporation,111.5,USD,NYSE,-3.119297940742031,26090773720,USD,23723.404255319147,0,474.15036045314105,969.0316395014382,526.7566048341765,356.2193126022913,51.186440677966104,89.74714285714292,34.48459999999999,68.858,3.4800222,2.1211755,9.022286930864768,4.64731970046196,5.357762796987751
DSTKF,Destek Finans Faktoring A.S.,517,TRY,BIST,0.5836575875486382,4019480080.3896003,USD,66.31861154226047,0,900.9680542110358,900.9680542110358,248.61766689143627,24.57831325301205,-22.662677636499627,591.9523809523807,,635.68,0.6989368,1.3501798,59.904294211084554,,
OKLO,Oklo Inc.,163.39,USD,NYSE,0.7709386949549772,24117865774,USD,,0,1533.8999999999999,898.7163814180927,644.0346083788705,143.21226555522472,71.48404701931149,138.77238095238096,56.79160000000002,102.57779999999998,0.7083624,2.6902332,15.178194350389033,-11.3372578350522,-14.452809053479928
CDTX,"Cidara Therapeutics, Inc.",101.52,USD,NASDAQ,-0.49009998039600083,2574349283,USD,,0,63.74193548387096,853.2394366197182,427.3766233766234,79.77687267575705,56.86032138442521,96.48785714285717,41.436400000000006,77.94060000000002,1.3382777,3.298557,6.604833793293394,-37.0512047763914,-42.05416510020875
PRCH,"Porch Group, Inc.",15.01,USD,NASDAQ,-0.2657807308970161,1565076068.0000002,USD,32.349137931034484,0,42.95238095238095,844.0251572327044,196.05522682445758,14.144486692015205,-16.56475819899944,16.51952380952381,10.2475,16.6847,2.85829,2.4312937,0.7907406711763769,,4.7950303289645735
QURE,uniQure N.V.,58,USD,NASDAQ,-3.3172195365894352,3573018729.9999995,USD,,0,63.28828828828827,809.0909090909091,345.9823144944252,277.6041666666667,298.35164835164835,51.228809523809524,18.085800000000003,30.71129999999999,0.56314677,0.8156366,4.305684743825048,-427.46820759368,-30.139851415549344
ABVX,Abivax SA,78.5,EUR,EURONEXT,-3.2059186189888953,7138543895.07358,USD,,0,292.89289289289286,769.3244739756368,1406.717850287908,794.0774487471526,12.62553802008608,74.7857142857143,25.741999999999994,70.39800000000001,1.2907258,1.3624485,3.81831741117628,,
AMPX,"Amprius Technologies, Inc.",11.84,USD,NYSE,-7.355242566510169,1480897919,USD,,0,31.409544950055494,757.9710144927537,428.57142857142856,40.118343195266284,29.398907103825128,12.177142857142858,5.117699999999998,9.6066,2.8725102,2.21798,1.3647609179375075,-68.8754018614144,-43.875509559409736
AII,Almonty Industries Inc.,11.51,CAD,TSX,-3.7625418060200753,1778411276.292,USD,,0,980.7511737089202,734.0579710144928,190.65656565656565,91.83333333333333,73.08270676691728,9.460476190476184,4.666975000000004,7.504999999999999,1.4248458,1.5927322,1.0401065296415506,-355.57463173498,-8.671363061842616
ONDS,Ondas Holdings Inc.,7.61,USD,NASDAQ,-7.195121951219501,2657175953,USD,,0,-36.58333333333333,724.1282217890406,762.616186805713,213.16872427983537,25.57755775577559,8.852380952380953,2.764903,6.622000000000001,2.1726139,1.8364644,1.0653196447868842,-81.2030369762642,-44.50217313254744
TMC,TMC the metals company Inc.,8.19,USD,NASDAQ,-5.753739930955121,3328357794.0000005,USD,,0,-18.507462686567173,719,194.6043165467626,5.0673508659397,46.77419354838709,7.7869047619047596,4.1863750000000035,6.3153,1.6999836,-0.007056182,0.8658501924985964,-364.026407208005,-108.14641578966018
FMCC,Freddie Mac,10.24,USD,OTC,4.383282364933738,6656609851,USD,,0,453.5135135135135,712.6984126984127,97.6833976833977,41.241379310344826,-20.926640926640918,11.609523809523804,7.3375815,11.03238599999999,0.8513996,1.791812,0.8536469148418725,19.4994662554857,
FNMA,Fannie Mae,10.64,USD,OTC,2.8019323671497673,12322052956,USD,,0,434.67336683417085,682.3529411764706,71.61290322580646,21.600000000000005,-24.378109452736318,11.991285714285716,8.491304500000007,12.089259999999994,0.8596852,2.0263243,0.7951420446953376,16.1089523121003,
RR,Richtech Robotics Inc.,5.44,USD,NASDAQ,-4.056437389770715,1078953825.9999998,USD,,0,8.800000000000008,655.4506318566866,186.31578947368425,166.66666666666669,40.56847545219639,5.495238095238094,2.6414000000000004,3.9126999999999987,-4.183499,2.3049536,0.7213179494499169,-26.253605309796,-28.109169854233436
IREN,IREN Limited,60.72,USD,NASDAQ,-1.795245026686074,16463510959.999998,USD,100.24764735017335,0,116.85714285714286,553.6060279870829,1012.0879120879121,228.7493232268544,69.82240246119422,53.447142857142865,17.119650000000007,37.31139999999999,4.1985807,2.4125361,5.814284930108793,11.5476703858856,1.0360647058246748
GRTHO,Grainturk Holding A.S.,664.5,TRY,BIST,-1.918819188191882,1986768750.0000002,USD,85.47393334448117,0.0175939483394834,3332.3347107438017,540.7907425265187,68.65482233502539,83.18401102687801,33.433734939759034,556.9523809523806,348.9625000000001,505.555,0.67282957,0.92044795,33.42934443438733,19.6318475986188,12.245012007538385
FORD,"Forward Industries, Inc.",21.75,USD,NASDAQ,-11.889811626493819,1838464748,USD,,0,45,530.4347826086956,294.73684210526324,136.6702937976061,-34.74347434743474,25.924523809523812,10.379332000000003,21.960400000000003,0.62723553,-1.4611499,3.4948859540221875,-235.292120267274,-107.3958121033478
YRM,Rosetti Marino S.p.A.,272,EUR,MIL,0,1207678896.81054,USD,30.764706547679637,0.735294117647059,672.7272507747941,523.8532110091743,481.19658119658123,174.74747474747474,86.3013698630137,251.19047619047615,96.38999999999999,186.92,0.24181457,0.6968899,6.445278448307512,24.4132308273627,21.930479169249704
RKLB,Rocket Lab Corporation,66.27,USD,NASDAQ,-1.0895522388059762,32072071502,USD,,0,579.6923076923077,493.2855863921217,229.94772218073183,30.8390918065153,39.32513402712078,56.93333333333335,33.461675,50.606700000000004,2.1509283,2.0379834,4.840339363965169,-40.4513559477644,-21.179768616209063
NDM,Northern Dynasty Minerals Ltd.,2.84,CAD,TSX,-9.265175718849841,1114427304.4912,USD,,0,108.82352941176468,479.5918367346938,88.07947019867548,138.65546218487395,149.12280701754386,2.133809523809523,1.4388999999999998,1.591999999999999,-0.27172318,0.6832776,0.3652521496195917,-100.416977293691,-24.34264300894081
PASEU,Pasifik Eurasia Lojistik dis Ticaret AS,137.5,TRY,BIST,10,1970640000.0000002,USD,620.7674943566591,0,1900,475.3138075313808,159.43396226415095,49.13232104121475,19.461337966985234,116.98571428571432,70.80315,111.34399999999998,1.4366033,-0.12056235,7.521271763878147,8.05262371787767,15.466705246781071
DSV,Discovery Silver Corp,5.34,CAD,TSX,-10.851419031719537,3047283897.9016,USD,,0,195.02762430939225,474.19354838709677,90.71428571428572,68.45425867507886,10.78838174273858,5.20238095238095,2.9139999999999993,4.6312000000000015,2.2677994,1.3881624,0.3218895515231185,-3.65215344287538,3.732460156174061
KLRHO,KILER HOLDING A.S.,149.5,TRY,BIST,0.20107238605898886,5699313750,USD,229.36483583921446,0,5149.297900261177,459.9250936329588,428.2685512367491,114.49067431850789,60.32171581769437,125.77142857142859,54.54130000000003,92.80399999999997,0.031193571,0.6931488,10.008054406078815,4.55601232266819,9.904429727112145
NVTS,Navitas Semiconductor Corporation,14.66,USD,NASDAQ,-6.206014075495845,3124152759,USD,,0,32.072072072072075,453.20754716981133,742.528735632184,130.1412872841444,148.89643463497455,8.878333333333336,4.869499999999999,7.352500000000004,3.01977,0.6700133,1.2434425780121239,-32.0457362315744,-26.845271555178147
PL,Planet Labs PBC,13.11,USD,NYSE,-0.9070294784580574,4036870390,USD,,0,33.77551020408162,453.1645569620252,310.9717868338558,97.73755656108598,34.46153846153845,13.733333333333338,6.120775000000002,10.2038,1.9974892,2.269962,1.0102627778096847,-19.903491554961,-15.612220184755907
NNNN,Anbio Biotechnology,29,USD,NASDAQ,4.617604617604622,4172844829.9999995,USD,,0,451.3307984790875,451.3307984790875,341.400304414003,-33.40987370838117,-34.62578899909829,32.385714285714286,,40.9081,10.935417,1.4623908,4.432374829375274,,
GRAL,"GRAIL, Inc.",78,USD,NASDAQ,-9.732669829880797,2811728553.9999995,USD,,0,459.1397849462366,444.6927374301676,191.37093761673515,114.34460016488046,101.34228187919463,62.01309523809523,37.34105,46.19409999999999,4.1279387,3.0649738,6.005278133394042,-17.683526389435,-20.181980378348268
ATAI,ATAI Life Sciences N.V.,6.45,USD,NASDAQ,17.700729927007295,1507877109,USD,,0,-69.28571428571429,437.5,347.9166666666667,128.72340425531917,39.00862068965519,5.433809523809525,2.7264500000000003,4.856400000000003,1.58926,1.3225385,0.47508160020395424,,
IONQ,"IonQ, Inc.",62.94,USD,NYSE,-4.040250038115575,21867122253,USD,,0,465.74263833459173,433.84223918575066,152.46690734055355,40.271896590149325,-0.5844258410993596,71.47809523809522,40.09922500000001,56.079600000000006,2.6016243,2.5198298,6.280589117740443,-57.059757881528,-40.089557297327836
NANO,Nanobiotix SA,22.3,EUR,EURONEXT,-6.105263157894734,1248803131.75112,USD,,0,255.09554140127386,415.01154734411085,643.3333333333334,387.43169398907105,160.8187134502924,17.870476190476186,5.7949850000000005,11.996599999999995,1.6365147,1.5931078,1.9546671777746973,,
SES,SES AI Corporation,3.07,USD,NYSE,-2.2292993630573337,1119866780,USD,,0,-70.76190476190476,400,372.3076923076923,169.2982456140351,143.65079365079362,2.386190476190476,1.1085949999999996,1.6646000000000007,1.3331678,3.5926883,0.3468478190416911,-34.3712121213251,-35.06073185250283
SLDP,"Solid Power, Inc.",6.34,USD,NASDAQ,4.9668874172185395,1149342985,USD,,0,-36.6,395.31249999999994,487.037037037037,91.25188536953243,69.51871657754009,5.061190476190477,2.4359794999999993,4.5699000000000005,1.7763011,1.6489013,0.7821426447700386,-22.6036162209126,-23.972434564829516
AGLY,Atlantis Glory Inc.,10,USD,OTC,555455.5555555556,6039699706.999999,USD,,0,1566.6666666666667,387.8048780487805,555455.5555555556,555455.5555555556,555455.5555555556,1.8615142857142857,,,1.4892571,2565.8882,1.9350627659475335,,
HOOD,"Robinhood Markets, Inc.",129.91,USD,NASDAQ,-1.1640292148508833,115447786935,USD,65.98435595286469,0,241.8684210526316,379.7267355982275,216.6219839142091,18.369020501138948,10.948842770518398,136.34238095238092,76.87295000000006,121.46979999999999,2.4280734,3.1864262,7.046799023708653,23.5356061603264,
NBIS,Nebius Group N.V.,113.44,USD,NASDAQ,-7.802340702210669,28489040516,USD,,0,89.85774058577405,373.8512949039265,432.0825515947467,107.57548032936872,23.748227337187732,118.44333333333333,51.00937499999997,93.37600000000006,1.193825,2.6948419,8.957915151195653,4.94518368705939,-10.303356282272526
CLS,Celestica Inc.,389.08,CAD,TSX,-1.1207400442196815,31831118142.157604,USD,60.673351318477394,0,4047.974413646055,370.3009790886014,249.45212861505297,76.1738736699117,11.80459770114942,350.79000000000013,202.72294999999997,318.9307999999999,1.6420838,2.3420014,20.915467426629622,30.8617899153558,30.995675576235893
EXA,Exail Technologies SA,81.5,EUR,EURONEXT,-4.230317273795528,1639233108.56998,USD,1004.9321824907521,0,771.6190671750934,368.3908045977011,85.6492027334852,-20.56530214424951,-24.11545623836127,93.2571428571429,67.14464999999998,102.71800000000002,0.7503811,0.11658869,5.195230730991296,1.14437791084498,4.58790570362551
RALYH,Ral Yatirim Holding A.S.,178,TRY,BIST,1.7142857142857144,1388673550.5031202,USD,35.77673708118103,0,16701.037209200473,364.1628434707581,64.81481481481481,55.73053368328959,32.83582089552239,159.89523809523808,109.23402628499994,141.68200000000002,0.7523691,0.059740886,5.836694458090844,48.1019821181181,10.315908860061478
KC,Kingsoft Cloud Holdings Ltd. Sponsored ADR,12.39,USD,NASDAQ,-4.398148148148151,3701852094.2784,USD,,0,-60.70409134157945,364.0449438202248,11.62162162162163,-21.582278481012658,-27.881257275902207,14.823095238095226,14.104625000000004,14.703099999999996,2.141179,2.0852935,0.8059022246341107,-31.0237743855166,-7.188400942591805
4IG,4iG Nyrt.,3730,HUF,BET,8.905109489051096,3312586490.226632,USD,,0,548.695652173913,360.4938271604938,122.02380952380952,105.17051705170518,56.06694560669456,2836.6666666666674,1833.5550000000037,2429.98,0.5986371,0.7388034,157.78891245553066,-50.8730663530428,6.402894643286322
FCT,Fincantieri S.p.A.,22.06,EUR,MIL,-5.0774526678141125,8347324260.249701,USD,55.97564070032986,0,424.006868737144,352.69854299199665,112.11538461538458,34.51219512195122,8.137254901960786,23.483809523809526,14.105199999999998,20.6738,1.2805903,0.5998576,1.2175574864551884,14.2984160979072,2.9785470095129893
LEU,Centrus Energy Corp.,380.18,USD,AMEX,-8.485184026189732,6922257139,USD,62.462827569210546,0,3548.5604606525912,352.5952380952381,480.69344738047965,59.07112970711297,63.167381974248926,347.62380952380954,153.88604999999995,265.499,1.516841,1.6496471,36.345403874719985,48.1064952949277,16.52119139746243
PGEN,"Precigen, Inc.",4,USD,NASDAQ,14.613180515759305,1191891602,USD,,0,-19.83967935871744,347.72778150884267,194.11764705882348,116.21621621621621,3.092783505154642,3.448333333333333,2.038425,3.5471,1.609124,1.9810102,0.2886478731650101,-668.025969844932,-146.61906240298043
EOSE,"Eos Energy Enterprises, Inc.",15.04,USD,NASDAQ,-2.6537216828478973,4199371503.0000005,USD,,0,43.23809523809523,342.35294117647055,203.22580645161287,152.77310924369746,81.8621523579202,13.090952380952377,6.149800000000003,9.5442,2.2938564,1.0850018,1.3802456402981202,,-97.12949424640357
INOD,Innodata Inc.,79.44,USD,NASDAQ,-2.5156460915449714,2529816219,USD,63.81748071979435,0,2592.881355932203,340.3547671840355,127.36119061247854,57.18242975860704,20.619495900394774,79.83119047619047,47.2627,60.4469,2.9596531,3.92731,6.546068213606394,73.7972998668949,58.54996353026988
MP,MP Materials Corp.,80.79,USD,NYSE,-3.637881679389309,14307772818.999998,USD,,0,483.3212996389893,329.9627461415647,191.66064981949458,33.980099502487576,18.808823529411775,76.23714285714286,40.231750000000005,72.00399999999999,2.325558,0.31825915,7.350731552524843,-9.56582128224919,-6.691274703150553
BBAI,"BigBear.ai, Inc.",7.42,USD,NYSE,-3.63636363636364,3233320738,USD,,0,-25.8,328.9017341040462,197.99196787148594,-11.561382598331353,27.710843373493983,7.442380952380952,5.118400000000003,6.314399999999998,3.1930437,3.3234181,0.7937043280767596,-222.479461476391,-16.339824455161647
PLTR,Palantir Technologies Inc.,178.15,USD,NASDAQ,0.01684257803727888,422633153671.99994,USD,592.05716184779,0,1719.7139938712974,322.65717674970347,88.10051736881007,15.039390417150967,5.4017276062004465,180.28000000000003,126.66311,172.127,2.5952291,2.3627377,7.855500264441119,15.2973142240159,10.68469222753681
DAVE,Dave Inc.,206.36,USD,NASDAQ,-2.448709463931161,2785596778,USD,54.503195816385826,0,-34.19642857142857,319.68680089485457,151.16845180136323,-0.6451612903225686,-4.762783828687462,212.76809523809507,159.8886,208.04139999999998,3.8923979,2.006352,13.360904035774542,30.7208685983095,36.42592866386667
APLD,Applied Digital Corporation,34.24,USD,NASDAQ,-6.55021834061135,9576445089,USD,,0,37952.05485541553,319.094247246022,758.1453634085212,198.51787271142112,78.89237199582028,27.837619047619043,11.429175000000003,21.010199999999994,6.5970793,3.027879,3.162466969896921,-32.1266002237538,-7.747958967081329
METC,"Ramaco Resources, Inc.",45.78,USD,NASDAQ,-7.47776879547291,2703857612,USD,,0.277890056588521,1372.025723472669,315.426497277677,380.3777544596013,101.94089104543448,80.44934962554197,39.43547619047619,16.171524999999995,30.958500000000004,1.402075,1.8226671,4.1877428201312386,-5.55296293960606,-3.2602239038816134
APP,Applovin Corporation,599.31,USD,NASDAQ,-1.0517104741777845,202716561161,USD,89.03332194375528,0,756.1571428571427,309.6165675620258,159.00427849085958,60.84972758259749,-0.7058004871017619,638.2638095238095,393.45509999999973,555.7964,2.5265183,3.7736094,34.14313960581005,240.296009562237,63.60385166658568
SSRM,SSR Mining Inc.,23.74,USD,NASDAQ,-7.984496124031017,4814002361.986771,USD,30.108343746224968,0,21.246169560776305,303.74149659863946,117.39926739926737,94.59016393442623,13.101476893758933,23.671428571428567,13.254450000000002,20.9536,0.3698308,1.3228654,1.1750501197473622,5.33005989330036,4.296149718697645
SNDK,Sandisk Corporation,140.16,USD,NASDAQ,-2.8488251195674867,20537101943.000004,USD,,0,299.7718197375927,299.7718197375927,341.4488188976378,237.40972556571978,54.40374552464884,119.68380952380953,,85.06749999999998,4.352208,2.1392357,10.453729644111917,-16.1690806976057,
MENS,Jyong Biotech Ltd.,59,USD,NASDAQ,0.8719439220379518,4379786176,USD,,0,293.3333333333333,293.3333333333333,293.3333333333333,419.3661971830986,10.404191616766472,55.014285714285734,,52.3464,-125.72305,3.417511,7.463298803148024,,
EFORC,Efor Yatirim Sanayi Ticaret A.S.,131.5,TRY,BIST,0.6120887528691747,1113038586,USD,164.93164429951085,0.10538714613619,794.5578231292517,293.24162679425837,50.0285225328009,-0.3787878787878788,7.6104746317512255,127.03333333333335,99.55425,123.26800000000004,-0.18744384,0.35006076,4.990393981443474,8.30560528715782,31.95217003132096
USA,Americas Gold and Silver Corporation,6.29,CAD,TSX,-8.972503617945009,1230904814.1824,USD,,0,-32,293.12499999999994,189.19540229885058,93.53846153846153,62.95336787564768,5.341904761904762,2.7601625000000003,4.330400000000001,1.3273737,2.0618806,0.38017846318768406,-118.961915577268,-26.998114746355096
OUST,"Ouster, Inc.",29.58,USD,NASDAQ,-6.154822335025385,1710293132,USD,,0,-69.50515463917526,290.23746701846966,328.0752532561505,3.282122905027925,1.9648397104446629,30.89666666666667,17.742124999999998,30.32260000000001,2.4911005,1.2221578,3.4456441038444714,-46.9590928473125,-44.00627703791671
TKA,thyssenkrupp AG,12.055,EUR,XETR,0.836470096194058,8768548445.0839,USD,,1.25470514429109,134.99025341130604,280.4039129062796,27.566137566137574,11.62037037037036,3.609798023205844,12.19761904761904,8.892804999999997,10.712299999999997,1.5248613,1.0592896,0.5261857049786784,-12.3549419767907,-7.877301305365249
LIDER,LDR Turizm A.S.,62.55,TRY,BIST,-1.4960629921259887,1214113650,USD,27.74943436404773,0.21348157480315,3714.024390243903,280.0121506682867,54.903417533432375,33.085106382978715,4.249999999999996,64.55952380952385,43.63055,59.5144,0.6818435,0.27070037,2.8660055095824943,29.2547899551103,0.10875119704187378
CIFR,Cipher Mining Inc.,18.76,USD,NASDAQ,0.2136752136752281,7378045652,USD,,0,91.42857142857143,279.75708502024287,701.7094017094018,189.50617283950615,66.01769911504425,15.590476190476192,5.927550000000002,10.9692,2.8863,3.7763236,1.8774067866729134,-21.3937173320367,-18.156796059575466
CRDO,Credo Technology Group Holding Ltd,143.61,USD,NASDAQ,5.1856734783564145,24843896816,USD,211.2222385644948,0,1086.8595041322317,279.3185419968305,286.46393972012925,45.900640048765624,-12.39553467943634,146.5652380952381,85.49164999999998,138.74630000000002,2.5985308,2.7965505,10.844064916934647,18.7521309750667,16.497150273604337
HUT,Hut 8 Corp.,48.46,USD,NASDAQ,-0.6560065600656012,5113883822.2603445,USD,34.560950761342944,0,1158.7012987012986,278.2982045277127,338.55203619909497,117.69991015274033,42.571344513092086,41.36380952380953,21.317200000000007,32.85420000000003,4.49535,2.7651358,4.044907918723929,15.8698388087526,-5.899957347021666
OPEN,Opendoor Technologies Inc,7.16,USD,NASDAQ,0.7032348804500678,5269431692,USD,,0,-71.12903225806451,272.9166666666667,676.6569042195466,288.0758807588076,-20.53274139844617,8.135714285714286,2.505642999999999,6.528299999999999,3.5956917,2.116916,0.8884612262452473,-41.3279132791328,
SEI,"Solaris Energy Infrastructure, Inc.",51.37,USD,NYSE,-5.1514032496307225,3471732466.9999995,USD,86.90576890543055,0.886262924667651,693.9721792890263,266.9285714285714,178.73033098209442,73.02121926574603,56.759231003967024,44.87476190476191,28.91390000000001,35.824200000000005,1.1165856,2.495771,3.6237631861154527,6.99307648987975,9.12335893128999
RCAT,"Red Cat Holdings, Inc.",11.74,USD,NASDAQ,-8.709175738724722,1385440085,USD,,0,1018.0952380952381,262.34567901234567,124.90421455938699,-4.552845528455288,12.452107279693493,12.430476190476183,8.362899999999998,10.694200000000006,0.8608881,1.1162401,1.5546049291889084,,
ORBS,Eightco Holdings Inc.,8.66,USD,NASDAQ,1.524032825322401,1571573525,USD,,0,-99.7432171979244,262.3430962343096,701.8518518518518,536.7647058823529,-24.630113141862488,10.347619047619046,3.205290999999999,8.6741,2.8961735,5.797508,2.552102005813782,-87.2354079777277,-30.110507796003898
AMLX,"Amylyx Pharmaceuticals, Inc.",14.95,USD,NASDAQ,-1.4502307185234056,1594678014.0000002,USD,,0,-28.809523809523814,261.9854721549637,290.33942558746736,80.33775633293125,24.895572263993305,14.006190476190476,6.5227999999999975,11.521000000000006,-0.3279554,1.6729672,0.9257680472779991,-87.4213045159907,-73.874854970075
ZEG,Zegona Communications Plc,1275,GBX,LSE,-1.5444015444015444,13001108911.4544,USD,,0,1069.7247706422017,260.1694915254237,108.33333333333333,71.37096774193549,7.142857142857143,1261.1904761904761,780.235,1196.4799999999993,1.6958979,1.5737736,48.62709386943493,-34.6066909524913,
SOUN,"SoundHound AI, Inc.",19.02,USD,NASDAQ,-8.381502890173419,7754193364,USD,,0,118.11926605504587,256.84803001876173,142.60204081632654,46.64610639938318,29.519918283963218,17.987142857142857,12.226850000000004,15.699200000000001,2.789658,3.3196182,1.5821148747247995,-77.3846153846154,-41.68730266376857
ACHR,Archer Aviation Inc.,11.24,USD,NYSE,-5.307497893850035,7250095534,USD,,0,10.738916256157633,255.69620253164555,56.328233657858135,-14.001530221882172,23.380900109769495,11.12666666666667,9.561750000000002,9.987800000000007,3.0630116,3.2838209,1.0879731859970354,-60.8268400416894,-50.12611177485729
PSIX,"Power Solutions International, Inc.",87.06,USD,NASDAQ,-1.9373732822707803,2004978353.0000002,USD,18.090765522400464,0,2221.6,255.49203756635367,255.3469387755102,1.8245614035087745,-11.344195519348268,96.99,56.20845000000001,92.5424,1.3858231,2.6051176,7.613399820297969,138.287951326551,80.73828456485526
