Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
AXP,American Express Company,360.63,USD,NYSE,0.49,248420564375.59,USD,24.22,0.85,297.17,31.76,31.38,22.65,8.95,341.94,303.35,335.36,1.29,1.37,7.74,33.7,,85.79,1.09,1.13,1.19,2.21
HSBA,HSBC Holdings Plc,1058.6,GBX,LSE,-1.05,242013516706.3,USD,14.7,4.73,222.89,48.47,26.28,15.03,1.5,1017.45,908.55,1006.4,1.17,1.62,20.1,8.88,0.85,89.78,1.09,1.12,1.17,2.21
ELI,Elia Group SA/NV,104.4,EUR,EURONEXT,-1.88,13418882761.28,USD,17.43,1.28,33.21,25.09,10.13,3.88,6.42,104.41,88.99,99.85,0.7,0.3,2.07,8.45,6.07,39.1,1.04,1.17,1.17,2.21
ASM,ASM International N.V.,566.8,EUR,EURONEXT,0.07,31881021963.42,USD,35.61,0.53,360.06,5.51,30.69,34.31,12.28,549.02,483.28,493.85,2.0,1.76,16.89,21.56,25.3,70.51,1.07,1.14,1.17,2.21
IMI,IMI plc,2386.0,GBX,LSE,-0.25,7745234357.58,USD,25.56,1.34,131.43,40.44,32.85,9.95,4.83,2328.29,2069.43,2299.08,1.46,1.34,33.99,23.79,24.01,83.24,1.08,1.13,1.15,2.21
SRE,DBA Sempra,91.49,USD,NYSE,-1.03,59694702560.13,USD,22.15,2.74,44.8,9.74,21.82,12.04,2.28,92.09,79.15,87.35,0.66,0.82,1.6,8.87,3.44,43.6,1.04,1.16,1.16,2.21
SNI,Stolt-Nielsen Limited,338.5,NOK,OSL,0.15,1798876814.55,USD,4.38,7.95,284.66,9.02,42.83,12.09,-2.45,324.86,283.69,332.09,0.0,1.75,8.79,17.39,9.74,63.93,1.06,1.15,1.19,2.21
ADM,Archer-Daniels-Midland Company,60.33,USD,NYSE,-0.59,28986421274.0,USD,26.55,3.34,25.69,8.22,25.43,11.41,0.43,61.97,53.14,61.71,0.68,0.43,1.63,4.93,3.11,45.05,1.05,1.17,1.14,2.21
MODG,Topgolf Callaway Brands Corp.,9.24,USD,NYSE,0.76,1698918304.21,USD,,0.0,-41.11,-5.62,36.69,5.72,-3.04,9.4,8.0,9.43,1.25,0.99,0.38,-46.53,2.83,36.79,1.04,1.17,1.15,2.21
VOS,Vossloh Aktiengesellschaft,79.1,EUR,XETR,1.02,1749904533.22,USD,25.57,1.4,158.5,71.96,14.31,-7.81,-12.11,83.6,73.93,86.45,1.0,1.19,3.34,10.98,7.86,78.45,1.08,1.13,1.07,2.21
AF,Air France-KLM SA,11.56,EUR,EURONEXT,0.3,3486962963.25,USD,3.26,0.0,-15.73,26.39,48.59,0.92,2.08,11.5,10.16,12.14,2.04,1.78,0.33,,10.1,75.9,1.08,1.13,1.14,2.21
STLD,"Steel Dynamics, Inc.",158.89,USD,NASDAQ,0.45,23203478837.3,USD,21.08,1.24,406.02,19.89,20.08,27.0,14.32,149.57,131.39,141.18,1.41,1.45,4.89,12.47,10.4,66.97,1.07,1.14,1.21,2.21
RY,Royal Bank of Canada,204.81,CAD,TSX,0.34,204937686397.1,USD,15.48,2.9,119.8,19.66,22.3,16.2,-0.02,204.93,179.56,202.22,1.03,0.71,2.2,14.73,2.2,58.16,1.06,1.14,1.14,2.2
HXL,Hexcel Corporation,71.0,USD,NYSE,0.06,5652016917.88,USD,83.67,0.93,117.13,17.9,44.6,20.54,13.62,66.41,59.48,64.38,1.33,1.23,2.23,4.36,7.27,83.05,1.08,1.12,1.19,2.2
APA,APA Corporation,22.65,USD,NASDAQ,1.12,8103863373.6,USD,7.6,4.46,175.88,-4.27,37.94,18.65,-5.23,23.31,20.34,23.35,1.16,1.22,0.95,19.09,19.33,52.32,1.05,1.15,1.11,2.2
SOI,Schroder Oriental Income Fund LTD GBP,336.99,GBX,LSE,0.14,1010820802.21,USD,10.33,3.57,49.27,24.27,27.65,11.6,6.46,327.52,289.22,318.02,0.87,0.72,4.02,11.92,12.63,63.52,1.06,1.13,1.17,2.2
CSH.UN,Chartwell Retirement Residences,20.51,CAD,TSX,0.59,4473799413.14,USD,103.53,3.0,113.87,32.58,15.74,16.2,1.89,20.26,17.87,19.59,1.0,0.36,0.37,4.59,,64.53,1.06,1.13,1.15,2.2
HP,"Helmerich & Payne, Inc.",26.54,USD,NYSE,-0.52,2639133240.0,USD,,3.75,85.85,-22.87,32.7,65.88,20.25,24.12,21.53,22.29,0.9,1.2,0.94,-1.19,6.47,75.7,1.08,1.12,1.23,2.2
GEKTERNA,Gek Terna S.A.,23.18,EUR,ATHEX,0.43,2580809495.4,USD,2.82,1.79,295.56,32.61,26.81,7.02,3.02,22.93,20.31,22.75,0.81,0.73,0.46,2.91,4.78,66.43,1.07,1.13,1.14,2.2
MG,Magna International Inc.,64.58,CAD,TSX,3.34,12582931422.7,USD,10.95,4.34,-5.87,12.61,30.33,10.15,-2.0,64.17,55.81,64.08,1.68,1.19,1.5,10.19,10.08,53.09,1.05,1.15,1.16,2.2
HQH,abrdn Healthcare Investors of Benef Interest,19.59,USD,NYSE,0.14,1053544632.0,USD,103.59,11.45,-2.11,7.87,20.99,25.16,6.11,19.01,16.62,17.82,0.75,0.82,0.31,1.06,,54.02,1.05,1.14,1.18,2.2
SYF,Synchrony Financial,73.75,USD,NYSE,0.22,26562615942.18,USD,8.06,1.49,194.88,30.6,37.9,9.13,3.74,72.29,64.38,73.75,1.5,1.76,1.96,21.64,,77.63,1.08,1.12,1.15,2.2
OBEL,Orange Belgium SA,19.15,EUR,EURONEXT,0.26,1489374389.16,USD,34.57,0.0,33.17,29.39,25.99,6.39,0.79,19.08,16.74,18.81,0.32,-0.01,0.1,3.93,4.71,61.77,1.06,1.14,1.14,2.2
SE,Sea Limited Sponsored ADR Class A,156.32,USD,NYSE,0.25,92313663973.0,USD,79.32,0.0,-4.34,66.71,12.01,1.81,-12.67,169.63,151.7,180.0,1.54,1.23,6.41,14.48,10.94,80.53,1.08,1.12,1.03,2.2
IP,Interpump Group S.p.A.,45.11,EUR,MIL,5.25,5281518814.08,USD,22.47,0.77,38.2,12.16,46.84,27.14,15.96,41.26,37.12,40.62,0.99,1.16,0.99,10.96,11.63,86.14,1.09,1.11,1.22,2.2
COM,Comer Industries SpA,36.9,EUR,MIL,-0.27,1227393823.68,USD,17.72,2.16,254.81,10.48,25.51,11.82,4.24,36.34,31.65,36.15,0.64,0.35,0.74,11.36,10.6,47.81,1.05,1.15,1.17,2.2
LOPE,"Grand Canyon Education, Inc.",197.52,USD,NASDAQ,-4.48,5547785856.84,USD,23.94,0.0,154.21,44.27,9.25,17.42,-9.94,211.74,188.08,209.93,0.76,1.02,5.48,30.77,32.44,70.94,1.07,1.13,1.05,2.2
APAM,Aperam S.A.,30.36,EUR,EURONEXT,-1.94,2547097801.39,USD,11.51,5.49,32.87,21.73,18.41,19.06,10.48,32.08,28.0,29.26,1.92,1.23,0.83,5.98,2.9,59.2,1.06,1.15,1.08,2.2
NDA_FI,Nordea Bank Abp,14.82,EUR,OMXHEX,-1.0,59572819679.79,USD,10.72,6.28,135.16,37.73,21.03,16.51,6.5,14.37,12.74,13.94,1.01,1.25,0.22,15.39,1.0,75.27,1.08,1.13,1.16,2.2
VERA,"Vera Therapeutics, Inc.",29.15,USD,NASDAQ,-1.75,1860459857.79,USD,,0.0,155.48,-27.9,20.4,39.54,0.03,30.14,25.7,27.09,1.23,1.31,1.33,-54.83,-51.1,32.05,1.03,1.17,1.13,2.2
GLEN,Glencore plc,364.1,GBX,LSE,-0.34,56573897610.67,USD,,2.04,134.51,-10.54,43.37,19.53,6.93,352.51,306.16,326.72,1.78,1.43,9.56,-5.26,1.94,52.37,1.05,1.15,1.19,2.2
KYIV,Kyivstar Group Ltd.,14.02,USD,NASDAQ,4.16,3347534790.6,USD,115.58,0.0,41.19,41.19,13.52,34.16,14.54,12.87,11.56,12.16,-0.59,0.7,0.78,,,88.87,1.09,1.11,1.21,2.2
NCC_A,NCC AB Class A,221.0,SEK,OMXSTO,1.38,2045214787.33,USD,13.63,3.9,57.86,38.12,22.1,16.93,0.45,216.67,193.12,213.42,0.89,0.88,5.88,20.3,14.58,77.16,1.08,1.12,1.14,2.2
HEI,Heidelberg Materials AG,202.7,EUR,XETR,-0.05,41857155180.41,USD,19.34,1.63,324.59,101.59,14.49,1.3,6.66,195.18,180.1,197.51,1.27,1.16,4.18,10.71,10.98,117.38,1.12,1.08,1.13,2.2
KCR,Konecranes Oyj,85.45,EUR,OMXHEX,0.41,7789815206.51,USD,17.57,1.94,236.15,33.52,43.98,16.89,21.55,74.73,67.79,73.34,1.31,1.88,2.22,20.94,19.92,94.39,1.09,1.1,1.26,2.2
SRC,SigmaRoc Plc,114.8,GBX,LSE,-1.88,1715389753.99,USD,30.86,0.0,161.8,43.5,26.15,-3.53,-3.85,116.5,102.71,118.32,1.8,0.94,3.39,6.07,7.45,66.12,1.07,1.13,1.12,2.2
IMVT,"Immunovant, Inc.",24.96,USD,NASDAQ,0.56,4350948491.53,USD,,0.0,-42.22,-16.58,55.71,57.87,54.84,18.94,17.22,17.08,0.48,1.23,1.18,-77.58,-81.7,97.01,1.1,1.1,1.45,2.2
DCI,"Donaldson Company, Inc.",84.0,USD,NYSE,0.37,9736218210.49,USD,27.54,1.36,76.88,14.29,26.3,18.01,3.28,82.69,72.19,81.33,0.99,0.92,1.34,24.94,26.7,58.59,1.06,1.15,1.16,2.2
TMO,Thermo Fisher Scientific Inc,563.7,USD,NYSE,1.34,212859941724.67,USD,32.58,0.3,20.18,2.76,31.56,22.27,15.75,547.1,479.32,510.76,0.77,0.81,13.7,13.16,9.35,56.59,1.06,1.14,1.18,2.2
PAX,Patria Investments Limited,14.48,USD,NASDAQ,-0.1,2308284653.18,USD,26.86,4.14,-32.67,22.26,42.05,13.44,0.24,14.45,12.83,14.34,0.7,0.96,0.33,15.46,,77.75,1.08,1.13,1.13,2.2
VTOL,"Bristow Group, Inc.",40.22,USD,NYSE,0.64,1159043152.01,USD,10.06,0.0,91.37,19.01,34.31,18.2,12.49,38.44,34.19,37.92,1.34,1.3,1.12,13.0,7.43,71.52,1.07,1.12,1.18,2.2
PUUILO,Puuilo Oyj,14.15,EUR,OMXHEX,-1.46,1408199678.08,USD,22.72,2.92,100.82,52.81,12.84,3.36,-4.65,14.29,12.61,14.21,0.9,0.63,0.25,71.28,35.28,69.01,1.07,1.13,1.12,2.2
ATMU,Atmus Filtration Technologies Inc.,45.98,USD,NYSE,-1.33,3777348153.87,USD,20.32,0.44,112.18,18.78,26.28,21.32,3.19,44.82,39.69,45.08,1.64,1.25,1.14,76.25,30.1,66.38,1.07,1.13,1.16,2.2
AER,AerCap Holdings N.V.,130.71,USD,NYSE,0.25,23079015769.6,USD,8.14,0.81,419.1,39.51,22.56,22.4,5.82,123.13,110.43,122.59,1.39,0.79,2.51,16.87,5.55,84.47,1.08,1.11,1.18,2.2
TSCO,Tesco PLC,459.6,GBX,LSE,-0.71,39162975377.58,USD,20.26,2.96,122.24,33.1,23.28,7.96,3.72,449.68,396.29,441.24,0.91,0.62,7.8,13.65,12.35,64.35,1.06,1.13,1.16,2.2
UPWK,Upwork Inc.,16.36,USD,NASDAQ,0.34,2170106653.81,USD,9.4,0.0,-11.25,20.07,21.85,39.16,-11.04,16.77,15.0,17.02,1.54,1.51,0.71,50.61,12.39,81.08,1.08,1.12,1.09,2.2
PDD,PDD Holdings Inc. Sponsored ADR Class A,135.78,USD,NASDAQ,-0.17,188886683717.0,USD,14.81,0.0,45.13,13.84,23.55,22.1,2.09,132.13,115.64,129.51,0.39,0.78,3.29,31.78,29.25,59.5,1.06,1.14,1.17,2.2
PIPR,Piper Sandler Companies,327.71,USD,NYSE,0.18,5797279765.99,USD,27.65,0.81,290.64,14.09,27.71,5.86,-4.34,337.23,293.04,341.01,1.44,1.61,13.23,17.91,,47.66,1.05,1.15,1.12,2.2
LEVI,Levi Strauss & Co,20.2,USD,NYSE,-0.42,7989745088.3,USD,17.44,2.61,24.95,15.13,25.26,5.79,-13.91,21.84,18.92,22.27,1.31,0.99,0.66,25.99,16.52,46.18,1.05,1.15,1.07,2.2
SSII,SS Innovations International Inc.,8.2,USD,NASDAQ,0.92,1588661597.82,USD,,0.0,-77.21,118.8,-25.41,22.1,26.62,8.32,7.64,7.17,-72.92,0.48,0.8,-43.42,-27.8,115.49,1.12,1.09,1.07,2.2
WWI,Wilh. Wilhelmsen Holding ASA Class A,513.0,NOK,OSL,1.58,2075486783.69,USD,3.37,3.96,261.27,23.47,36.44,7.66,1.58,504.69,443.88,509.93,0.83,0.88,14.13,22.37,2.88,67.56,1.07,1.14,1.16,2.2
HVPD,Harbourvest Global Private Equity Limited Red.Shs USD,39.98,USD,LSE,-0.99,2893281336.26,USD,8.49,0.0,79.26,34.14,22.81,8.19,3.83,39.3,34.66,38.34,0.81,1.09,0.51,8.37,8.31,65.14,1.07,1.13,1.15,2.2
CCL,Carnival Corporation,28.74,USD,NYSE,1.45,37385554656.36,USD,14.96,0.0,124.9,27.8,50.95,-1.03,-0.48,28.75,25.64,30.06,2.69,1.71,1.01,25.74,11.2,77.73,1.08,1.12,1.12,2.2
AUTN,Autoneum Holding AG,159.2,CHF,SIX,-0.13,1153735375.27,USD,17.16,1.76,49.05,36.54,27.36,8.59,1.53,157.4,140.22,159.17,2.03,1.05,3.33,11.17,10.56,72.49,1.07,1.12,1.14,2.2
MFI,Maple Leaf Foods Inc.,26.85,CAD,TSX,-0.56,2409827503.48,USD,18.81,3.48,23.48,41.86,20.58,3.62,-16.09,28.54,25.06,30.26,1.04,1.04,0.63,11.29,13.52,66.06,1.07,1.14,1.07,2.2
SWED_A,Swedbank AB Class A,289.0,SEK,OMXSTO,-0.58,34425702675.72,USD,9.87,7.46,108.33,33.92,19.77,11.24,1.98,287.54,256.68,279.58,0.85,1.01,4.12,15.5,1.54,64.93,1.06,1.12,1.13,2.19
EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR",59.24,USD,NYSE,-1.37,9620062016.8,USD,25.92,0.0,-63.88,-5.74,19.67,35.67,10.8,56.52,49.64,53.33,0.26,0.61,2.11,9.28,10.62,49.6,1.05,1.14,1.19,2.19
SNR,Senior plc,191.4,GBX,LSE,0.74,1037161307.02,USD,23.06,1.26,260.79,47.0,32.73,-0.42,-5.48,192.53,173.19,194.18,1.67,1.41,7.68,8.19,6.78,79.32,1.08,1.11,1.11,2.19
UHS,"Universal Health Services, Inc.",217.98,USD,NYSE,-0.32,13869552729.48,USD,10.36,0.37,99.09,6.11,23.19,30.55,6.88,208.63,183.91,197.97,1.31,0.6,5.9,19.97,15.89,59.85,1.06,1.13,1.19,2.19
LBRT,Liberty Energy Inc.,18.2,USD,NYSE,-2.86,2946988573.16,USD,16.17,1.71,178.21,5.85,49.26,50.37,48.17,14.76,13.56,12.8,0.75,1.58,1.0,9.21,2.8,105.48,1.11,1.09,1.34,2.19
YALA,Yalla Group Ltd. Sponsored ADR Class A,7.56,USD,NYSE,3.28,1157075531.0,USD,9.46,0.0,-12.8,80.0,-2.7,-1.18,0.27,7.23,6.52,7.46,0.79,1.43,0.23,21.16,18.11,76.12,1.08,1.11,1.16,2.19
KALU,Kaiser Aluminum Corporation,88.94,USD,NASDAQ,0.34,1441303240.61,USD,16.06,3.48,38.74,15.95,32.62,17.72,15.43,83.3,73.88,79.64,1.49,1.88,3.8,12.41,7.57,66.29,1.07,1.13,1.2,2.19
COHU,"Cohu, Inc.",23.85,USD,NASDAQ,-0.87,1113357194.89,USD,,0.0,15.16,-8.59,39.31,24.35,18.36,21.94,19.27,21.27,1.36,1.64,1.13,-8.53,-7.2,55.07,1.06,1.14,1.24,2.19
BLFS,"BioLife Solutions, Inc.",27.82,USD,NASDAQ,3.42,1332724475.92,USD,,0.0,-8.76,16.5,13.46,34.14,9.96,27.56,24.43,26.39,1.95,1.67,1.06,-5.98,-6.13,64.09,1.06,1.13,1.14,2.19
CVNA,Carvana Co.,300.27,USD,NYSE,-1.57,65321394135.11,USD,68.4,0.0,50.65,26.06,18.03,-21.19,-22.67,346.39,297.34,362.03,3.55,2.26,21.29,43.53,23.83,22.9,1.02,1.16,1.01,2.19
ES,Eversource Energy (D/B/A),73.32,USD,NYSE,-0.64,27212021210.37,USD,31.56,4.03,-16.87,11.86,24.72,10.13,2.38,72.97,63.82,68.95,0.68,0.22,1.3,5.63,5.36,46.72,1.05,1.14,1.15,2.19
LOUP,LDC SA,92.3,EUR,EURONEXT,0.54,3739749134.25,USD,13.12,1.69,95.14,38.84,20.5,-0.54,1.1,93.53,82.39,91.02,0.35,-0.11,1.7,11.05,12.4,58.8,1.06,1.14,1.12,2.19
MTO,MITIE Group PLC,163.8,GBX,LSE,-0.12,2774508365.14,USD,21.64,2.62,461.92,38.81,11.58,16.83,18.01,152.67,135.98,145.62,1.74,0.8,3.66,23.48,22.19,67.23,1.07,1.12,1.2,2.19
SALM,SalMar ASA,568.5,NOK,OSL,-1.13,7725586390.34,USD,66.45,3.83,17.82,-1.22,10.5,35.74,7.57,585.36,509.82,554.99,0.67,0.94,13.01,6.92,7.92,45.02,1.05,1.15,1.12,2.19
EFN,Element Fleet Management Corporation,37.75,CAD,TSX,0.4,10767104721.77,USD,27.03,1.38,199.37,29.5,22.33,5.15,4.95,37.12,32.84,36.85,0.52,0.62,0.67,14.56,,56.98,1.06,1.13,1.15,2.19
JBGS,JBG SMITH Properties,19.41,USD,NYSE,-0.05,1149300798.0,USD,,3.6,-15.05,10.16,31.5,-8.01,-12.49,20.76,17.92,21.74,1.32,0.64,0.67,-10.1,,33.65,1.03,1.16,1.08,2.19
NEE,"NextEra Energy, Inc.",81.54,USD,NYSE,-0.12,169824109253.1,USD,25.9,2.71,10.6,4.02,23.36,14.16,6.84,83.55,72.51,77.4,0.65,0.45,1.93,12.48,4.06,41.55,1.04,1.15,1.12,2.19
VOD,Vodafone Group Public Limited Company,92.0,GBX,LSE,0.74,28713031170.47,USD,,4.14,-11.08,27.88,24.32,12.03,6.68,87.18,77.58,86.92,0.98,1.1,2.22,-7.22,3.78,64.24,1.06,1.12,1.19,2.19
VEEV,Veeva Systems Inc.,289.72,USD,NYSE,1.65,47487431356.6,USD,59.44,0.0,2.78,36.4,22.39,3.47,-1.6,291.68,259.49,285.55,0.98,0.95,7.09,13.7,13.83,62.26,1.06,1.12,1.12,2.19
STT,State Street Corporation,115.07,USD,NYSE,-0.13,32474803044.96,USD,12.18,2.64,96.5,23.96,27.37,4.62,0.4,115.34,101.93,114.37,1.48,1.19,2.77,11.14,1.22,55.95,1.06,1.13,1.13,2.19
JLL,Jones Lang LaSalle Incorporated,300.16,USD,NYSE,-1.33,14221950387.54,USD,25.8,0.0,168.67,9.78,28.45,11.98,0.68,300.67,264.78,304.4,1.39,1.2,7.49,8.4,,50.22,1.05,1.14,1.13,2.19
SQN,Swissquote Group Holding Ltd.,510.0,CHF,SIX,0.1,9408427334.28,USD,25.04,1.18,598.63,71.14,19.72,-5.9,-8.03,507.34,459.64,519.19,1.55,0.7,12.93,28.11,,84.96,1.08,1.1,1.11,2.19
NOC,Northrop Grumman Corporation,581.36,USD,NYSE,0.48,82971731892.21,USD,20.87,1.51,99.87,14.98,17.99,0.73,-4.26,606.64,525.89,594.21,0.1,0.23,11.91,26.15,11.42,33.7,1.03,1.15,1.11,2.19
CSGS,"CSG Systems International, Inc.",78.54,USD,NASDAQ,-0.12,2154098009.58,USD,27.22,1.6,106.56,66.07,31.09,26.87,22.81,67.23,62.97,65.82,0.93,0.74,1.79,29.06,16.71,124.03,1.12,1.07,1.25,2.19
CIGI,Colliers International Group Inc.,222.65,CAD,TSX,-0.43,8122022383.12,USD,73.09,0.19,136.18,3.69,34.06,6.65,2.24,221.13,192.98,224.18,1.57,1.22,4.49,8.81,,44.4,1.04,1.15,1.15,2.19
MIL,Bank Millennium SA,15.31,PLN,GPW,-2.73,5199229578.9,USD,18.07,0.0,629.05,87.05,2.75,3.87,5.59,15.2,13.82,14.85,1.77,1.57,0.54,12.49,5.52,93.67,1.09,1.1,1.11,2.19
TYRES,Nokian Renkaat Oyj,8.78,EUR,OMXHEX,-0.4,1409414877.31,USD,,5.1,-65.43,11.14,24.89,11.49,13.73,8.1,7.11,8.04,1.2,0.88,0.29,-2.13,0.9,47.52,1.05,1.14,1.24,2.19
CCL,Carnival plc,1974.5,GBX,LSE,0.08,36856918189.01,USD,13.77,0.0,132.62,29.56,52.83,-3.73,0.69,1963.19,1764.3,2036.39,2.92,1.8,62.97,25.66,11.29,78.66,1.08,1.11,1.12,2.19
LU,Lufax Holding Ltd Sponsored ADR Class A,3.06,USD,NYSE,9.36,2431065435.79,USD,,0.0,-93.4,17.33,5.59,7.07,-24.58,3.44,2.96,3.34,0.69,1.36,0.22,,,29.99,1.03,1.16,1.03,2.19
NXT,Next plc,14295.0,GBX,LSE,-1.55,22202609280.61,USD,21.68,1.6,148.61,41.46,15.33,16.36,15.7,13099.52,11690.6,12502.0,1.32,0.35,301.43,51.86,34.13,73.15,1.07,1.12,1.22,2.19
GAM,General American Investors Co Inc,63.51,USD,NYSE,-0.38,1494293625.0,USD,,0.71,91.53,18.42,23.87,12.87,3.17,63.05,55.4,61.85,0.16,-0.01,0.85,,,55.16,1.06,1.14,1.15,2.19
VC,Visteon Corporation,105.62,USD,NASDAQ,0.25,2881802514.99,USD,9.49,0.26,19.96,11.73,31.18,-4.38,-11.49,112.5,97.6,119.41,1.23,0.74,3.45,23.16,15.98,38.53,1.04,1.15,1.08,2.19
JAZZ,Jazz Pharmaceuticals plc,136.94,USD,NASDAQ,0.47,8306617581.05,USD,,0.0,-5.88,23.06,15.25,20.96,3.92,136.9,121.44,132.09,0.28,0.98,3.25,-10.84,6.57,59.27,1.06,1.13,1.13,2.19
PSN,Parsons Corporation,83.2,USD,NYSE,0.28,8885247494.22,USD,23.29,0.0,161.14,-24.36,27.22,12.91,0.81,85.01,72.58,81.79,0.64,0.82,2.13,16.67,10.84,15.76,1.02,1.17,1.15,2.19
XYZ,"Block, Inc.",75.68,USD,NYSE,2.39,46136513345.54,USD,16.19,0.0,-54.54,4.39,66.98,0.91,4.29,77.24,69.36,76.6,2.71,1.37,2.81,14.27,8.66,72.29,1.07,1.11,1.09,2.19
CVSG,CVS Group plc,1248.0,GBX,LSE,-1.89,1198206889.37,USD,46.39,0.63,-0.95,32.2,1.79,-0.95,-0.95,1348.76,1170.11,1283.56,1.31,1.44,53.78,6.75,12.54,33.05,1.03,1.15,1.07,2.19
TX,Ternium S.A. Sponsored ADR,35.77,USD,NYSE,1.05,6949292087.0,USD,,7.63,84.1,4.93,20.24,10.85,2.73,36.13,31.29,35.04,1.45,0.47,1.24,4.8,3.93,36.01,1.04,1.15,1.14,2.19
CFG,"Citizens Financial Group, Inc.",50.73,USD,NYSE,0.32,21882334588.43,USD,14.23,3.32,90.43,19.39,33.15,7.55,-4.75,51.21,45.41,51.81,1.14,1.43,1.33,6.71,2.0,60.09,1.06,1.13,1.12,2.19
BG,Bunge Limited,94.44,USD,NYSE,-0.74,18893856265.69,USD,9.43,2.9,64.02,9.89,18.94,18.35,15.78,90.78,79.3,85.82,0.65,0.38,2.6,13.2,5.68,47.18,1.05,1.14,1.19,2.19
AV.,Aviva plc,667.4,GBX,LSE,-1.21,27001490555.05,USD,30.37,5.46,158.28,45.75,18.29,4.05,-2.51,671.68,599.65,668.58,1.34,1.07,10.59,10.13,0.52,68.1,1.07,1.12,1.11,2.19
DBRG,"DigitalBridge Group, Inc. Class A",12.25,USD,NYSE,-1.29,2353978743.0,USD,,0.32,-17.01,-24.05,37.49,15.89,5.6,12.32,10.61,11.95,1.67,2.14,0.66,3.04,,29.33,1.03,1.16,1.15,2.19
BIO,"Bio-Rad Laboratories, Inc.",314.77,USD,NYSE,3.34,8483221689.29,USD,26.82,0.0,-44.54,-9.67,25.91,16.18,12.17,315.25,271.34,298.51,0.97,0.68,12.57,4.59,3.35,32.42,1.03,1.16,1.16,2.19
CON,Continental AG,65.6,EUR,XETR,0.15,15153616189.46,USD,8.81,3.82,8.89,52.15,24.09,16.17,17.44,60.48,55.09,58.03,1.27,0.95,1.38,14.97,10.42,92.41,1.09,1.1,1.19,2.19
MNST,Monster Beverage Corporation,66.59,USD,NASDAQ,0.03,65020350984.14,USD,41.58,0.0,73.34,26.48,11.22,13.34,-0.83,68.63,60.14,66.06,0.54,0.31,1.31,24.1,30.52,51.05,1.05,1.14,1.11,2.19
FUBO,FuboTV Inc.,3.63,USD,NYSE,-0.71,1244408144.62,USD,14.54,0.0,-73.08,97.5,37.65,-6.1,-11.8,3.72,3.51,3.88,2.39,-1.42,0.23,25.83,-19.52,129.05,1.13,1.06,1.03,2.19
QLT,Quilter Plc,182.8,GBX,LSE,-1.98,3311351720.95,USD,,3.32,28.75,27.03,33.82,10.65,10.79,175.64,157.54,167.81,1.39,1.64,5.48,-0.07,,71.51,1.07,1.11,1.16,2.19
BAC,Bank of America Corporation,53.0,USD,NYSE,-0.06,392568936735.86,USD,14.45,2.0,125.63,25.33,29.55,14.32,3.31,51.24,45.86,51.01,1.33,1.34,1.01,9.87,1.41,69.2,1.07,1.12,1.16,2.19
HLUN_A,H. Lundbeck A/S Class A,36.5,DKK,OMXCOP,-1.08,5794601602.46,USD,10.39,2.57,1.39,1.81,30.59,24.15,3.55,36.09,31.7,35.27,0.68,0.49,0.83,14.7,12.52,56.55,1.06,1.14,1.15,2.19
GIC,Global Industrial Company,28.68,USD,NYSE,1.63,1104007221.8,USD,16.33,3.65,3.39,9.05,11.21,-14.67,-21.45,33.86,28.51,35.7,0.85,0.9,1.32,22.61,23.98,5.59,1.01,1.19,1.01,2.19
VCYT,"Veracyte, Inc.",35.97,USD,NASDAQ,1.81,2829817062.06,USD,108.12,0.0,-2.23,3.51,19.38,54.71,4.9,35.43,31.78,33.51,2.11,1.11,1.3,2.24,3.17,77.6,1.08,1.12,1.13,2.19
U.U,Sprott Physical Uranium Trust,19.48,USD,TSX,-0.92,5901982292.94,USD,,0.0,127.84,4.73,26.33,21.75,-3.18,18.69,16.46,18.67,0.18,1.06,0.64,-8.61,,52.81,1.05,1.14,1.18,2.19
ALIF_B,AddLife AB Class B,205.4,SEK,OMXSTO,0.0,2645157143.59,USD,63.53,0.37,56.79,53.97,11.63,20.82,15.78,190.74,172.86,185.41,1.29,0.46,5.05,7.55,8.93,86.43,1.09,1.1,1.19,2.19
,National Bank of Canada,156.07,CAD,TSX,0.21,43653979996.36,USD,15.33,2.98,141.22,16.33,27.93,8.95,5.47,152.46,134.7,150.28,1.13,0.75,1.71,13.37,1.61,53.21,1.05,1.13,1.16,2.19
GTII,Green Thumb Industries Inc.,9.57,CAD,CSE,0.42,1577288818.28,USD,56.29,0.0,-55.07,-31.45,8.01,18.15,-15.23,11.1,9.26,11.15,1.1,1.28,0.74,1.67,8.18,-5.29,0.99,1.2,1.03,2.19
GNW,Genworth Financial Inc,8.45,USD,NYSE,0.36,3468166734.99,USD,19.1,0.0,108.13,23.36,23.18,8.33,-4.41,8.61,7.58,8.69,1.0,0.87,0.19,2.42,0.65,54.87,1.05,1.14,1.12,2.19
