Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
GRF,"Grifols, S.A. Class A",11.82,EUR,BME,-2.36,8309823584.33,USD,27.01,1.0,-56.42,21.45,44.97,-3.63,-2.64,12.16,10.33,12.21,1.05,0.61,0.27,5.53,7.37,62.79,1.06,1.18,1.14,2.24
FERG,Ferguson Enterprises Inc.,236.94,USD,NYSE,0.57,46476123497.0,USD,25.4,1.41,128.6,16.32,45.2,6.84,1.96,231.8,197.62,230.33,1.12,0.98,5.56,32.42,23.3,68.35,1.07,1.17,1.2,2.24
SOL,SOL S.p.A.,51.0,EUR,MIL,-1.16,5404760211.73,USD,29.6,0.76,337.77,37.84,41.47,6.25,-3.23,50.6,43.97,50.73,0.7,0.46,1.48,15.43,12.51,85.56,1.09,1.15,1.16,2.24
CLDX,"Celldex Therapeutics, Inc.",26.83,USD,NASDAQ,1.05,1781687666.0,USD,,0.0,69.92,-9.82,51.41,15.85,10.34,26.13,22.01,24.53,1.33,1.5,1.28,-27.17,-31.78,57.44,1.06,1.19,1.22,2.24
MRL,"MERLIN Properties SOCIMI, S.A.",13.43,EUR,BME,-1.32,8825275135.6,USD,11.38,2.38,101.8,20.23,41.22,15.78,6.76,13.06,11.18,12.9,1.12,0.85,0.24,9.18,,77.23,1.08,1.17,1.2,2.24
PSG,Prosegur Compania de Seguridad SA,2.91,EUR,BME,-0.85,1817267519.02,USD,14.8,4.2,45.21,52.36,34.1,-3.96,5.43,2.85,2.46,2.76,0.91,0.6,0.06,14.39,12.27,82.5,1.08,1.16,1.18,2.24
BB,BlackBerry Limited,6.3,CAD,TSX,-0.79,2645148338.75,USD,,0.0,-5.26,74.03,41.57,14.75,15.6,6.4,5.77,5.71,1.21,0.81,0.27,2.65,6.13,130.36,1.13,1.11,1.09,2.24
GXO,"GXO Logistics, Inc.",55.22,USD,NYSE,1.12,6321214764.0,USD,104.62,0.0,13.86,-11.66,65.93,7.1,8.34,53.02,45.05,52.43,1.71,1.08,1.68,2.16,4.65,61.36,1.06,1.18,1.23,2.24
GENI,Genius Sports Limited,11.93,USD,NYSE,-0.17,3017588869.0,USD,,0.0,20.51,56.15,15.38,7.57,-2.93,12.25,10.52,12.55,1.85,0.71,0.5,-12.24,-13.86,79.1,1.08,1.16,1.13,2.24
GNW,Genworth Financial Inc,8.55,USD,NYSE,0.35,3509210175.0,USD,19.32,0.0,139.5,18.26,29.94,14.61,0.47,8.84,7.5,8.67,1.0,0.9,0.2,2.42,0.65,62.81,1.06,1.18,1.14,2.24
PDFS,"PDF Solutions, Inc.",27.47,USD,NASDAQ,-1.29,1084869330.0,USD,1260.09,0.0,36.19,-8.4,57.06,14.89,37.49,25.9,22.08,22.36,1.54,1.55,1.04,0.35,0.07,63.55,1.06,1.17,1.24,2.24
DOCS,"Doximity, Inc.",67.57,USD,NYSE,0.36,12657203173.0,USD,58.0,0.0,64.12,53.19,27.49,9.66,-6.49,71.42,61.92,69.17,1.38,1.67,2.38,24.25,24.13,90.33,1.09,1.15,1.09,2.24
IIIV,"i3 Verticals, Inc.",31.62,USD,NASDAQ,-1.09,1022598027.0,USD,6.38,0.0,28.07,36.53,26.38,7.88,2.23,31.95,27.21,31.44,1.28,0.82,0.95,4.11,1.06,70.79,1.07,1.17,1.16,2.24
TRGYO,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,73.65,TRY,BIST,1.52,1725720924.07,USD,4.52,4.82,1696.34,55.71,24.3,4.77,-3.16,74.4,64.48,72.97,1.11,0.68,2.05,16.24,,84.78,1.08,1.15,1.14,2.24
DWL,Dowlais Group PLC,76.5,GBX,LSE,0.07,1347154457.61,USD,,3.66,-47.6,51.64,44.34,3.38,-4.85,79.15,69.29,78.75,1.06,1.68,2.2,-3.81,1.26,99.35,1.1,1.14,1.1,2.24
GTES,Gates Industrial Corporation plc,25.93,USD,NYSE,0.19,6679156750.0,USD,33.33,0.0,114.47,42.0,53.7,3.93,2.69,25.22,22.14,25.18,1.25,1.58,0.72,6.31,7.82,99.64,1.1,1.14,1.17,2.24
APGE,"Apogee Therapeutics, Inc.",55.15,USD,NASDAQ,3.28,3670101972.0,USD,,0.0,156.51,-3.14,71.91,39.9,49.01,44.21,38.95,40.14,1.44,0.98,2.64,-34.12,-38.63,108.67,1.11,1.14,1.42,2.24
PUUILO,Puuilo Oyj,14.26,EUR,OMXHEX,0.85,1412525597.17,USD,22.89,2.97,102.38,49.32,18.93,6.82,-4.1,14.47,12.39,14.03,0.9,0.69,0.27,71.28,35.28,75.07,1.08,1.17,1.15,2.24
BARC,Barclays PLC,357.8,GBX,LSE,-5.66,66972983074.57,USD,8.4,2.24,249.07,50.37,28.71,2.82,-5.14,379.35,326.16,375.14,1.9,1.8,8.72,10.02,0.63,81.89,1.08,1.16,1.1,2.24
QBR.A,Quebecor Inc. Class A,43.75,CAD,TSX,0.0,7043398467.3,USD,13.15,3.09,31.46,21.63,16.6,7.39,8.02,43.95,36.69,42.15,0.5,-0.02,0.99,34.5,13.56,45.62,1.05,1.2,1.19,2.24
URBN,"Urban Outfitters, Inc.",66.89,USD,NASDAQ,0.44,5999893421.0,USD,13.09,0.0,173.02,77.76,41.87,-7.48,-5.75,70.73,63.42,72.23,1.26,0.95,2.45,19.72,16.22,112.14,1.11,1.12,1.05,2.23
ITM,Italmobiliare S.p.A.,32.5,EUR,MIL,-2.84,1605637126.37,USD,41.27,2.69,12.26,14.44,37.71,14.64,8.7,31.32,26.83,29.58,0.42,0.7,0.8,2.32,5.62,66.79,1.07,1.17,1.21,2.23
DIA,Distribuidora Internacional de Alimentacion SA,27.5,EUR,BME,-1.79,1864760873.31,USD,30.51,0.0,-48.02,114.84,29.72,-5.82,10.89,25.61,23.56,25.47,0.87,0.16,0.81,,10.98,138.74,1.14,1.09,1.17,2.23
FER,Ferrovial SE,53.92,EUR,BME,0.0,45249542125.26,USD,11.58,1.23,165.75,39.26,34.9,18.4,11.4,50.47,44.27,48.56,0.87,0.91,0.86,69.3,4.68,92.56,1.09,1.14,1.22,2.23
ARE,Aecon Group Inc.,24.49,CAD,TSX,0.16,1098254465.01,USD,73.77,3.11,72.1,6.85,40.5,20.52,1.11,24.04,20.76,22.34,1.36,1.08,0.8,2.78,4.16,67.88,1.07,1.16,1.18,2.23
LFUS,"Littelfuse, Inc.",264.93,USD,NASDAQ,-0.83,6565378242.0,USD,55.22,1.07,37.23,1.9,72.18,12.83,0.53,259.58,227.95,259.17,1.44,1.67,7.16,4.74,9.11,86.9,1.09,1.14,1.16,2.23
SVI,StorageVault Canada Inc.,4.84,CAD,TSX,1.68,1256805351.26,USD,,0.25,53.16,1.89,29.76,17.48,1.68,4.95,4.18,4.83,0.93,0.72,0.11,-23.35,4.63,49.13,1.05,1.18,1.16,2.23
GRMN,Garmin Ltd.,248.99,USD,NYSE,0.91,47929067741.0,USD,30.72,1.4,151.53,48.18,29.78,10.1,4.62,248.02,217.69,240.71,0.99,1.1,4.88,20.73,22.47,88.06,1.09,1.14,1.14,2.23
GSL,Global Ship Lease Inc New,28.44,USD,NYSE,0.39,1017317384.0,USD,2.64,6.88,279.2,15.61,40.24,0.67,-11.07,29.99,25.48,30.47,1.19,1.09,0.74,26.4,18.14,56.52,1.06,1.18,1.12,2.23
COCO,"The Vita Coco Company, Inc.",40.96,USD,NASDAQ,-0.75,2327469167.0,USD,37.93,0.0,166.49,38.24,32.17,3.96,2.4,41.28,35.81,38.36,0.4,1.06,1.57,24.35,25.51,74.37,1.07,1.15,1.14,2.23
SYDB,Sydbank A/S,509.0,DKK,OMXCOP,-2.96,3925101884.62,USD,11.51,5.12,371.3,53.96,25.25,6.04,2.46,514.62,449.96,509.98,0.3,0.26,10.88,15.95,3.19,85.25,1.09,1.14,1.13,2.23
MRO,Melrose Industries PLC,596.8,GBX,LSE,-3.27,10112283804.8,USD,24.35,1.04,116.86,38.08,41.93,10.07,0.78,615.87,541.97,602.7,1.48,1.42,14.17,10.69,6.27,90.08,1.09,1.14,1.1,2.23
CXT,"Crane NXT, Co.",66.86,USD,NYSE,0.13,3838981239.0,USD,25.57,1.0,256.99,18.78,51.85,16.1,13.53,65.29,57.08,62.49,1.36,0.96,2.0,13.98,12.86,86.73,1.09,1.14,1.17,2.23
ABBV,AbbVie Inc.,229.57,USD,NYSE,1.19,405548785235.0,USD,109.25,2.85,167.28,20.48,33.03,19.88,4.78,228.28,197.05,217.66,0.51,0.41,4.52,112.9,18.68,73.39,1.07,1.16,1.17,2.23
AKSEN,Aksa Enerji Uretim A.S.,48.58,TRY,BIST,-0.12,1397641576.34,USD,35.21,2.68,1328.82,40.32,45.01,32.73,23.87,41.05,36.91,40.18,0.73,0.72,2.21,3.98,10.75,118.07,1.12,1.11,1.32,2.23
UNI,UNIPOL ASSICURAZIONI SPA,18.1,EUR,MIL,-1.36,15162684965.16,USD,11.16,4.63,414.05,50.0,25.42,9.07,4.71,18.33,15.99,18.01,1.03,1.04,0.39,13.26,1.57,84.49,1.08,1.15,1.13,2.23
VCT,Vicat SA,61.9,EUR,EURONEXT,-0.96,3193717479.18,USD,10.26,3.2,124.68,77.87,18.58,1.48,2.48,60.51,53.43,60.16,0.99,0.78,1.71,9.78,8.01,97.93,1.1,1.13,1.16,2.23
YALA,Yalla Group Ltd. Sponsored ADR Class A,6.96,USD,NYSE,-0.29,1100170157.0,USD,8.71,0.0,-21.89,62.62,6.91,-3.33,-9.49,7.36,6.35,7.62,0.79,1.43,0.24,21.16,18.11,66.2,1.07,1.16,1.1,2.23
EPR,Europris ASA,99.4,NOK,OSL,-0.5,1588376437.28,USD,22.53,3.5,101.21,45.32,31.83,0.91,-4.42,99.39,86.58,98.84,0.41,0.64,1.91,20.02,15.69,78.07,1.08,1.15,1.15,2.23
KURN,Kuros Biosciences Ltd.,33.36,CHF,SIX,2.27,1557686897.13,USD,,0.0,1437.33,41.96,52.61,14.88,44.79,27.33,24.37,26.27,0.56,1.99,1.39,-8.1,5.62,109.44,1.11,1.12,1.37,2.23
ADM,Archer-Daniels-Midland Company,63.33,USD,NYSE,0.68,30427816242.0,USD,27.87,3.23,26.56,8.39,36.46,18.09,1.9,61.32,52.58,61.26,0.68,0.42,1.83,4.93,3.11,62.93,1.06,1.17,1.2,2.23
SAF,Safran SA,296.9,EUR,EURONEXT,-1.95,144572461186.03,USD,28.73,0.96,236.54,41.99,38.54,4.21,4.18,297.82,261.16,291.12,1.24,1.02,5.32,35.36,22.14,84.75,1.08,1.14,1.14,2.23
BMED,Banca Mediolanum SpA,16.45,EUR,MIL,-2.43,14175734897.3,USD,10.71,5.93,157.84,44.81,23.41,10.55,-4.25,16.94,14.75,17.04,1.17,1.13,0.32,29.38,,78.76,1.08,1.15,1.12,2.23
CVSG,CVS Group plc,1364.0,GBX,LSE,0.29,1314271267.78,USD,50.7,0.59,10.28,42.08,40.7,9.65,10.0,1298.29,1145.24,1262.64,1.31,1.46,61.91,6.75,12.54,92.43,1.09,1.13,1.19,2.23
TIC,"TIC Solutions, Inc.",11.89,USD,NYSE,-3.18,2617068795.0,USD,,0.0,32.11,8.09,27.03,-1.0,6.35,13.61,11.36,11.94,11.41,-2.17,0.81,,,34.12,1.03,1.2,1.05,2.23
HGTY,"Hagerty, Inc.",11.33,USD,NYSE,-0.96,3874589597.0,USD,55.16,0.0,13.87,5.99,30.23,11.85,-9.29,12.01,10.16,11.75,0.92,0.8,0.42,12.7,7.13,48.06,1.05,1.18,1.11,2.23
IMO,Imperial Oil Limited,119.15,CAD,TSX,0.08,43136207700.49,USD,13.12,2.32,623.0,13.73,36.48,5.02,-8.93,125.77,106.64,123.01,1.08,1.14,2.68,19.21,16.17,55.23,1.06,1.18,1.12,2.23
ALV,"Autoliv, Inc.",117.97,USD,NYSE,-2.62,9060947891.0,USD,12.91,2.43,42.13,26.79,37.41,5.95,-5.56,122.9,105.58,122.71,1.34,0.99,2.89,29.99,25.54,70.15,1.07,1.16,1.12,2.23
TGYM,Technogym S.p.A,13.98,EUR,MIL,-0.43,3288586266.14,USD,28.97,2.14,113.76,44.57,28.02,10.43,-5.41,14.3,12.41,14.47,1.1,0.72,0.26,33.2,32.44,83.02,1.08,1.15,1.13,2.23
INSW,"International Seaways, Inc.",46.11,USD,NYSE,3.13,2276279007.0,USD,9.59,7.31,191.84,-6.51,43.96,16.44,-4.93,45.81,39.03,45.37,0.01,0.85,1.36,12.61,10.55,53.89,1.05,1.17,1.18,2.23
PST,Poste Italiane SpA,19.93,EUR,MIL,-2.28,30300614087.66,USD,12.09,5.29,157.89,53.11,19.51,10.93,-0.15,20.22,17.71,20.09,0.95,0.64,0.3,20.02,1.46,83.56,1.08,1.14,1.13,2.23
JBI,"Janus International Group, Inc.",9.84,USD,NYSE,-0.81,1366694432.0,USD,31.88,0.0,-3.15,-5.48,62.64,11.06,-5.84,9.89,8.5,10.09,1.35,1.02,0.29,7.93,9.51,68.23,1.07,1.16,1.16,2.23
ENKAI,Enka Insaat ve Sanayi A.S.,70.5,TRY,BIST,-0.28,9695150300.75,USD,14.15,3.28,941.87,56.88,15.01,10.33,-4.92,71.4,62.35,71.51,0.71,0.6,2.65,10.2,7.79,82.21,1.08,1.15,1.13,2.23
LIVN,LivaNova PLC,53.73,USD,NASDAQ,-0.3,2933715693.0,USD,,0.0,-4.9,0.64,57.43,25.92,-3.03,52.84,45.99,54.14,0.95,0.74,1.42,-17.87,-9.22,83.98,1.08,1.15,1.17,2.23
SQN,Swissquote Group Holding Ltd.,480.6,CHF,SIX,-1.68,8977284332.01,USD,23.59,1.23,474.88,57.16,24.83,-5.39,-8.89,523.55,452.59,526.69,1.55,0.7,16.5,28.11,,76.6,1.08,1.16,1.06,2.23
MGNI,"Magnite, Inc.",17.88,USD,NASDAQ,-2.35,2546099494.0,USD,63.61,0.0,106.47,48.5,80.06,-26.87,-22.5,20.46,18.21,22.52,3.02,1.84,1.11,5.82,6.13,101.69,1.1,1.12,0.98,2.23
MD,"Pediatrix Medical Group, Inc.",16.45,USD,NYSE,1.54,1432534998.0,USD,12.78,0.0,8.72,31.18,25.52,27.92,1.23,16.6,14.46,16.47,1.26,0.89,0.51,14.27,12.36,84.62,1.08,1.15,1.14,2.23
CCL,Carnival Corporation,28.31,USD,NYSE,0.35,36750267440.0,USD,14.74,0.0,101.49,30.94,58.24,-4.2,-9.81,29.18,25.41,30.17,2.69,1.72,1.03,25.74,11.2,84.99,1.08,1.15,1.11,2.23
AGIO,"Agios Pharmaceuticals, Inc.",42.33,USD,NASDAQ,1.95,2459437471.0,USD,3.83,0.0,20.5,-2.85,56.14,4.0,14.13,40.02,34.22,38.32,0.83,1.76,1.58,64.05,-43.72,57.3,1.06,1.17,1.24,2.23
CRWD,"CrowdStrike Holdings, Inc.",484.65,USD,NASDAQ,0.5,121625406662.0,USD,,0.0,227.47,56.34,26.28,2.61,8.91,491.56,428.13,455.17,1.19,1.49,16.12,-8.99,-4.74,85.23,1.09,1.15,1.13,2.23
ENVX,Enovix Corporation,11.21,USD,NASDAQ,-2.61,2203886247.0,USD,,0.0,-16.96,0.72,92.28,-27.63,26.17,11.46,9.84,10.49,2.07,2.08,0.91,-68.46,-39.72,65.37,1.07,1.16,1.14,2.23
NHC,National HealthCare Corporation,121.95,USD,AMEX,0.06,1890336020.0,USD,18.18,2.05,93.3,-1.66,33.29,22.64,5.46,121.31,102.94,115.8,0.59,0.75,3.26,10.65,,54.27,1.05,1.18,1.18,2.23
APA,APA Corporation,22.52,USD,NASDAQ,-2.09,8057351435.0,USD,7.56,4.35,133.61,-8.86,43.81,17.66,-7.36,23.88,20.38,22.82,1.16,1.19,1.01,19.09,19.33,52.6,1.05,1.17,1.1,2.22
ABBN,ABB Ltd.,58.4,CHF,SIX,-1.32,134526582843.7,USD,28.41,1.52,137.88,20.41,33.94,10.15,4.89,57.91,50.12,56.0,1.07,1.01,1.14,31.76,22.23,64.5,1.06,1.16,1.17,2.22
ITT,ITT Inc.,172.94,USD,NYSE,1.15,13489320190.0,USD,27.18,0.8,168.75,14.35,36.17,8.41,-5.18,176.69,152.72,173.78,1.39,1.42,3.91,20.17,18.78,58.93,1.06,1.16,1.13,2.22
VBTX,"Veritex Holdings, Inc.",30.26,USD,NASDAQ,1.0,1657631232.0,USD,14.37,3.54,47.97,10.4,41.2,-7.69,-10.05,32.54,27.64,33.02,1.05,1.23,0.89,7.25,1.91,43.91,1.04,1.18,1.09,2.22
JCI,Johnson Controls International plc,108.83,USD,NYSE,-0.49,71216768308.0,USD,32.32,1.38,154.69,41.15,41.45,-0.11,1.77,108.23,94.84,107.3,1.34,1.27,2.59,12.52,9.38,82.49,1.08,1.14,1.15,2.22
PAX,Patria Investments Limited,14.48,USD,NASDAQ,0.98,2309081952.0,USD,26.87,4.18,-32.65,26.35,46.26,4.21,-2.29,14.47,12.67,14.12,0.7,0.97,0.38,15.46,,76.83,1.08,1.14,1.14,2.22
ALM,Almirall SA,12.12,EUR,BME,0.0,3040352538.29,USD,121.2,1.23,21.2,35.42,30.04,14.34,9.78,11.75,10.35,11.38,0.55,0.7,0.24,1.45,2.55,79.8,1.08,1.14,1.17,2.22
ABDN,Aberdeen Group plc,199.0,GBX,LSE,-2.93,4763940943.26,USD,11.37,7.12,-18.61,21.56,42.96,0.91,7.39,200.57,174.19,195.7,1.89,1.99,5.68,6.5,5.39,65.44,1.07,1.15,1.14,2.22
KBC,KBC Group N.V.,99.0,EUR,EURONEXT,-2.89,48298792371.14,USD,11.36,2.85,123.88,44.61,23.66,12.17,-2.03,100.47,87.93,101.27,1.33,1.07,1.77,15.54,2.89,80.44,1.08,1.14,1.13,2.22
BPOP,"Popular, Inc.",115.79,USD,NASDAQ,2.09,7825417102.0,USD,11.23,2.51,194.78,15.03,37.31,0.1,-6.45,124.23,106.5,123.17,0.1,0.04,3.58,12.73,3.44,52.44,1.05,1.17,1.09,2.22
PFSI,"PennyMac Financial Services, Inc.",120.01,USD,NYSE,2.2,6205720763.0,USD,16.64,1.02,79.66,8.4,25.64,18.66,-4.02,120.84,103.69,116.13,1.59,0.38,3.14,10.05,,52.7,1.05,1.17,1.16,2.22
LZ,"LegalZoom.com, Inc.",9.92,USD,NASDAQ,0.4,1788073808.0,USD,60.9,0.0,-73.01,44.4,40.91,11.71,-5.07,10.3,9.16,10.56,1.24,1.13,0.37,22.58,18.45,97.02,1.1,1.12,1.08,2.22
SNI,Stolt-Nielsen Limited,321.0,NOK,OSL,-0.77,1705994805.52,USD,4.15,8.31,250.44,-5.17,42.67,9.93,-8.94,331.67,282.3,328.33,0.0,1.72,9.35,17.39,9.74,47.43,1.05,1.17,1.14,2.22
SES,SeSa S.p.A.,81.8,EUR,MIL,-1.03,1478792803.87,USD,,1.21,-4.44,-5.32,24.51,16.86,-13.85,88.64,74.95,81.43,0.47,1.31,2.78,13.73,11.82,36.04,1.04,1.18,1.09,2.22
UCG,UniCredit S.p.A.,61.59,EUR,MIL,-2.62,112094959597.07,USD,,3.8,792.74,52.07,21.55,5.55,-7.92,63.74,55.81,65.63,1.6,1.36,1.46,17.5,3.86,79.18,1.08,1.14,1.1,2.22
DGII,Digi International Inc.,37.91,USD,NASDAQ,-0.76,1407302018.0,USD,33.25,0.0,123.92,24.25,43.27,11.83,5.19,36.9,32.28,35.43,0.95,1.5,1.13,7.21,8.12,79.36,1.08,1.14,1.17,2.22
BA.,BAE Systems plc,1831.5,GBX,LSE,-4.01,71875829285.39,USD,28.16,1.73,280.29,39.81,6.95,-3.91,-8.7,1986.31,1690.34,1882.51,0.42,0.59,46.85,17.89,9.1,42.85,1.04,1.18,1.08,2.22
CLA_B,Cloetta AB Class B,36.5,SEK,OMXSTO,-0.49,1113507739.41,USD,15.85,3.0,50.95,43.7,34.29,10.94,10.14,34.63,30.75,33.58,0.8,0.16,0.62,12.46,12.38,88.93,1.09,1.13,1.19,2.22
ULS,UL Solutions Inc.,75.4,USD,NYSE,-1.35,15146562563.0,USD,46.46,0.67,120.27,38.65,35.83,6.27,12.71,72.05,63.09,68.35,1.03,0.45,1.95,35.12,23.71,80.76,1.08,1.14,1.2,2.22
HG,"Hamilton Insurance Group, Ltd.",23.74,USD,NYSE,0.89,2360479694.0,USD,6.29,0.0,55.67,25.54,29.37,11.77,1.02,24.4,21.08,24.04,0.82,0.35,0.61,15.86,16.44,66.69,1.07,1.16,1.13,2.22
MEG,MEG Energy Corp.,29.29,CAD,TSX,0.24,5291086357.71,USD,13.94,1.4,1085.83,12.05,42.6,9.7,1.28,28.8,24.96,28.24,1.5,1.36,0.54,11.98,12.73,64.35,1.06,1.15,1.17,2.22
OBEL,Orange Belgium SA,19.15,EUR,EURONEXT,0.26,1508364346.82,USD,34.57,0.0,32.99,30.27,26.82,10.37,2.96,18.97,16.53,18.67,0.32,-0.02,0.13,3.93,4.71,67.47,1.07,1.15,1.16,2.22
TNK,Teekay Tankers Ltd.,53.86,USD,NYSE,2.75,1861933400.0,USD,6.69,1.91,372.04,-3.13,39.39,19.88,-1.5,51.33,44.06,49.96,-0.09,0.75,1.77,15.78,10.14,56.14,1.06,1.17,1.22,2.22
RWE,RWE AG,40.91,EUR,XETR,-1.68,35555654849.92,USD,11.69,2.64,21.68,29.26,20.39,12.79,14.95,39.04,33.77,36.82,0.48,0.08,0.68,7.9,1.77,62.44,1.06,1.16,1.21,2.22
HLMA,Halma plc,3454.0,GBX,LSE,-0.75,17521836466.18,USD,44.19,0.66,39.56,39.72,30.05,6.21,5.11,3453.9,3018.69,3348.64,0.68,0.88,54.37,16.3,15.09,75.98,1.08,1.14,1.14,2.22
POW,Power Corporation of Canada,60.66,CAD,TSX,-1.56,27542688298.0,USD,14.26,3.89,127.36,37.18,20.67,13.13,5.75,60.06,52.1,58.78,1.04,0.2,1.01,12.07,0.7,70.98,1.07,1.15,1.16,2.22
MBK,mBank SA,913.6,PLN,GPW,-1.68,10675644593.17,USD,12.05,0.0,501.05,47.93,16.38,11.31,1.26,913.91,801.03,920.82,1.76,1.52,29.23,18.9,9.21,75.62,1.08,1.14,1.14,2.22
XPRO,Expro Group Holdings N.V.,12.44,USD,NYSE,-1.66,1437979463.0,USD,20.47,0.0,21.96,-28.26,47.39,44.48,1.97,12.4,10.68,12.05,1.11,1.0,0.54,4.78,7.34,63.62,1.06,1.16,1.16,2.22
NTRS,Northern Trust Corporation,124.82,USD,NASDAQ,0.2,23869739402.0,USD,14.67,2.45,42.65,29.01,42.18,-2.19,-3.88,130.42,113.64,129.46,1.32,1.16,3.44,13.47,1.73,69.0,1.07,1.15,1.1,2.22
FORM,"FormFactor, Inc.",42.05,USD,NASDAQ,0.36,3242652557.0,USD,74.73,0.0,42.93,-6.87,61.61,15.81,31.41,38.62,33.57,33.41,1.28,1.98,1.94,4.53,4.28,70.55,1.07,1.15,1.25,2.22
SDP,Schroder AsiaPacific Fund Plc,649.0,GBX,LSE,-1.07,1176189202.32,USD,20.48,1.91,20.41,20.63,32.4,11.47,1.95,649.52,562.59,630.42,0.72,0.82,7.43,5.84,,64.5,1.06,1.15,1.15,2.22
ZETA,Zeta Global Holdings Corp.,17.82,USD,NYSE,-2.25,4241886903.0,USD,,0.0,97.78,-42.63,57.0,9.66,-12.35,19.87,16.56,19.51,1.29,2.74,1.21,-8.21,-2.33,24.04,1.02,1.2,1.08,2.22
RRR,"Red Rock Resorts, Inc.",58.67,USD,NASDAQ,0.38,6189193235.0,USD,22.34,1.71,216.45,12.83,45.37,5.5,-2.05,59.46,51.21,60.27,1.47,1.09,1.49,97.52,16.33,63.7,1.06,1.16,1.15,2.22
MG,Magna International Inc.,62.71,CAD,TSX,-0.24,12567150725.95,USD,10.64,4.32,-11.06,9.16,40.54,6.63,-1.77,64.71,55.55,63.42,1.68,1.22,1.38,10.19,10.08,56.33,1.06,1.16,1.13,2.22
VWS,Vestas Wind Systems A/S,129.15,DKK,OMXCOP,-1.07,20340196615.06,USD,22.89,0.42,-43.58,0.74,43.53,16.35,11.29,125.15,108.13,124.39,0.67,0.47,4.04,25.31,13.44,60.62,1.06,1.16,1.19,2.22
AUTN,Autoneum Holding AG,157.4,CHF,SIX,0.9,1152420517.46,USD,16.97,1.79,20.56,32.27,43.61,7.22,-3.67,157.31,138.34,157.2,2.03,1.0,3.16,11.17,10.56,83.1,1.08,1.14,1.14,2.22
WCC,"WESCO International, Inc.",213.78,USD,NYSE,-2.12,10403115348.0,USD,16.74,0.81,350.82,18.67,43.74,3.61,-0.92,214.12,186.96,215.02,1.79,1.51,7.72,13.78,10.67,66.02,1.07,1.15,1.14,2.21
PSH,"Pershing Square Holdings, Ltd. Public Class USD Accum.Shs",4560.0,GBX,LSE,-0.09,10879230922.57,USD,,1.0,105.41,25.76,35.47,8.52,-3.14,4664.76,4087.89,4497.32,1.1,1.43,101.67,,,69.75,1.07,1.14,1.12,2.21
RTX,RTX Corporation,157.95,USD,NYSE,0.57,211422684300.0,USD,34.7,1.67,158.93,24.89,22.1,4.04,-0.39,162.46,140.18,159.1,0.65,0.82,3.12,10.13,7.03,51.04,1.05,1.16,1.13,2.21
NEX,Nexans SA,120.7,EUR,EURONEXT,-1.07,6165598325.89,USD,11.36,2.13,162.28,-11.25,35.31,4.96,-9.99,127.73,108.04,130.54,1.08,1.13,4.71,25.83,14.6,29.02,1.03,1.18,1.12,2.21
BARN,Barry Callebaut AG,1223.0,CHF,SIX,0.74,8452120703.83,USD,46.68,2.39,-39.63,-20.01,64.27,27.4,7.28,1132.86,998.13,1088.91,0.56,1.14,35.04,5.12,9.59,71.65,1.07,1.13,1.23,2.21
CDA,Compagnie des Alpes SA,20.85,EUR,EURONEXT,-0.71,1235235529.85,USD,10.73,4.76,94.66,51.53,29.5,1.21,-3.47,21.05,18.62,21.66,1.34,0.4,0.41,8.94,7.74,82.24,1.08,1.13,1.12,2.21
SYF,Synchrony Financial,71.51,USD,NYSE,1.79,26605836635.0,USD,7.81,1.57,143.98,26.28,52.6,1.45,-4.36,72.16,64.0,73.28,1.5,1.76,2.44,21.52,,80.33,1.08,1.13,1.12,2.21
RLX,"RLX Technology, Inc. Sponsored ADR Class A",2.4,USD,NYSE,0.42,2924264778.0,USD,31.05,0.67,-89.26,44.58,41.18,2.56,-6.25,2.47,2.2,2.45,1.09,0.51,0.07,4.56,0.58,88.32,1.09,1.12,1.09,2.21
DOCN,"DigitalOcean Holdings, Inc.",41.41,USD,NYSE,-3.88,3769862798.0,USD,32.52,0.0,-0.22,-5.13,48.48,40.8,13.61,38.03,33.65,34.98,1.76,1.77,2.33,,9.27,84.15,1.08,1.13,1.23,2.21
GLPG,Galapagos NV,29.16,EUR,EURONEXT,-2.02,2245187505.25,USD,,0.0,-73.96,7.36,33.15,8.97,7.21,29.41,25.34,28.29,-0.18,0.9,0.86,-10.39,-10.13,49.48,1.05,1.16,1.15,2.21
IWG,International Workplace Group PLC,225.8,GBX,LSE,-1.83,3031738803.79,USD,148.53,0.44,-16.43,32.59,30.37,2.64,16.81,223.59,195.56,213.53,2.27,1.57,6.38,,,65.6,1.07,1.14,1.15,2.21
CFG,"Citizens Financial Group, Inc.",49.31,USD,NYSE,1.9,21269819734.0,USD,13.83,3.47,82.63,17.4,38.01,-0.74,-3.6,52.22,45.09,51.26,1.14,1.41,1.56,6.71,2.0,54.67,1.05,1.16,1.09,2.21
